invoice_id,invoice_date,region,territory,customer_id,sku_id,gross_amount,discount_amount,net_revenue,currency,posting_status
INV-100190,2025-07-08,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-4410,15510.57,487.51,15023.06,USD,POSTED
INV-100191,2025-07-08,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-8821,19245.84,399.37,18846.47,USD,POSTED
INV-100192,2025-07-08,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-2205,5249.56,205.06,5044.5,USD,POSTED
INV-100193,2025-07-08,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-8821,21440.13,518.71,20921.42,USD,POSTED
INV-100194,2025-07-08,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-2205,5670.51,153.35,5517.16,USD,POSTED
INV-100195,2025-07-08,NA-Central,Texas-DFW,DIST-MIDWEST-DIRECT,SKU-4410,25224.92,948.97,24275.95,USD,POSTED
INV-100196,2025-07-08,NA-Central,Texas-DFW,DIST-MIDWEST-DIRECT,SKU-9930,48628.88,1870.73,46758.15,USD,POSTED
INV-100197,2025-07-08,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-5520,33691.64,1123.31,32568.33,USD,POSTED
INV-100198,2025-07-08,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-8821,20937.27,985.12,19952.15,USD,POSTED
INV-100199,2025-07-08,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-8821,12662.94,621.07,12041.87,USD,POSTED
INV-100200,2025-07-08,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-5520,16803.92,732.72,16071.2,USD,POSTED
INV-100201,2025-07-08,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-8821,13074.37,491.48,12582.89,USD,POSTED
INV-100202,2025-07-08,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-9930,36171.66,1654.93,34516.73,USD,POSTED
INV-100203,2025-07-08,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-4410,14960.09,595.89,14364.2,USD,POSTED
INV-100204,2025-07-08,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-8821,31131.62,637.37,30494.25,USD,POSTED
INV-100205,2025-07-08,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-8821,40594.54,950.3,39644.24,USD,POSTED
INV-100206,2025-07-08,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-4410,28333.51,1071.29,27262.22,USD,POSTED
INV-100207,2025-07-08,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-8821,20388.7,592.27,19796.43,USD,POSTED
INV-100208,2025-07-09,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-2205,19462.98,789.86,18673.12,USD,POSTED
INV-100209,2025-07-09,NA-East,Mid-Atlantic-VA,DIST-TRI-STATE-OPS,SKU-2205,4630.51,217.53,4412.98,USD,POSTED
INV-100210,2025-07-09,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-8821,14628.66,566.56,14062.1,USD,POSTED
INV-100211,2025-07-09,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-5520,20323.94,729.97,19593.97,USD,POSTED
INV-100212,2025-07-09,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-5520,9973.4,454.62,9518.78,USD,POSTED
INV-100213,2025-07-09,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-5520,16762.01,562.31,16199.7,USD,POSTED
INV-100214,2025-07-09,NA-East,Southeast-ATL,DIST-COASTAL-WHOLESALE,SKU-8821,17554.4,570.16,16984.24,USD,POSTED
INV-100215,2025-07-09,NA-East,Southeast-ATL,DIST-EMPIRE-IND,SKU-4410,23735.39,1153.73,22581.66,USD,POSTED
INV-100216,2025-07-09,NA-East,Northeast-NY,DIST-COASTAL-WHOLESALE,SKU-8821,10377.21,341.99,10035.22,USD,POSTED
INV-100217,2025-07-09,NA-East,Northeast-NY,DIST-TRI-STATE-OPS,SKU-4410,6994.33,256.63,6737.7,USD,POSTED
INV-100218,2025-07-09,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-4410,12628.65,386.54,12242.11,USD,POSTED
INV-100219,2025-07-09,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-8821,30583.05,934.29,29648.76,USD,POSTED
INV-100220,2025-07-09,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-8821,26468.74,1202.16,25266.58,USD,POSTED
INV-100221,2025-07-09,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-4410,18813.45,831.87,17981.58,USD,POSTED
INV-100222,2025-07-09,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-5520,15756.29,602.99,15153.3,USD,POSTED
INV-100223,2025-07-09,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-8821,28754.47,1181.26,27573.21,USD,POSTED
INV-100224,2025-07-09,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-4410,8192.43,303.03,7889.4,USD,POSTED
INV-100225,2025-07-09,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-8821,20251.56,858.33,19393.23,USD,POSTED
INV-100226,2025-07-09,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-4410,8419.1,261.85,8157.25,USD,POSTED
INV-100227,2025-07-09,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-9930,27714.46,624.93,27089.53,USD,POSTED
INV-100228,2025-07-09,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-8821,19794.41,557.47,19236.94,USD,POSTED
INV-100229,2025-07-09,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-4410,12693.41,357.89,12335.52,USD,POSTED
INV-100230,2025-07-09,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-8821,29257.33,1180.43,28076.9,USD,POSTED
INV-100231,2025-07-09,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-4410,12822.94,341.29,12481.65,USD,POSTED
INV-100232,2025-07-09,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-8821,25874.45,1113.13,24761.32,USD,POSTED
INV-100233,2025-07-09,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-8821,39268.82,1665.41,37603.41,USD,POSTED
INV-100234,2025-07-09,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-4410,27912.56,1026.11,26886.45,USD,POSTED
INV-100235,2025-07-09,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-8821,36388.8,748.24,35640.56,USD,POSTED
INV-100236,2025-07-09,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-4410,24739.2,1021.36,23717.84,USD,POSTED
INV-100237,2025-07-09,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-8821,31177.34,784.3,30393.04,USD,POSTED
INV-100238,2025-07-09,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-9930,25143.02,832.27,24310.75,USD,POSTED
INV-100239,2025-07-09,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-4410,28689.7,641.49,28048.21,USD,POSTED
INV-100240,2025-07-09,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-8821,12160.08,271.06,11889.02,USD,POSTED
INV-100241,2025-07-09,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-4410,22893.48,699.01,22194.47,USD,POSTED
INV-100242,2025-07-10,NA-East,Northeast-NY,DIST-MIDATL-SUPPLY,SKU-8821,27977.32,725.12,27252.2,USD,POSTED
INV-100243,2025-07-10,NA-East,Northeast-NY,DIST-MIDATL-SUPPLY,SKU-9930,30343.05,1472.81,28870.24,USD,POSTED
INV-100244,2025-07-10,NA-East,Northeast-NY,DIST-COASTAL-WHOLESALE,SKU-4410,15413.43,515.84,14897.59,USD,POSTED
INV-100245,2025-07-10,NA-East,Northeast-NY,DIST-TRI-STATE-OPS,SKU-5520,13200.08,606.24,12593.84,USD,POSTED
INV-100246,2025-07-10,NA-East,Northeast-NY,DIST-EMPIRE-IND,SKU-8821,37943.1,1262.23,36680.87,USD,POSTED
INV-100247,2025-07-10,NA-East,Mid-Atlantic-VA,DIST-EMPIRE-IND,SKU-4410,28139.22,625.41,27513.81,USD,POSTED
INV-100248,2025-07-10,NA-East,Mid-Atlantic-VA,DIST-COASTAL-WHOLESALE,SKU-8821,14902.95,332.36,14570.59,USD,POSTED
INV-100249,2025-07-10,NA-East,Southeast-ATL,DIST-SUNBELT-PARTS,SKU-4410,13470.56,503.93,12966.63,USD,POSTED
INV-100250,2025-07-10,NA-East,Northeast-NY,DIST-APEX-EAST,SKU-4410,17550.59,520.3,17030.29,USD,POSTED
INV-100251,2025-07-10,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-8821,18742.98,433.06,18309.92,USD,POSTED
INV-100252,2025-07-10,NA-East,Mid-Atlantic-VA,DIST-TRI-STATE-OPS,SKU-8821,10880.07,230.38,10649.69,USD,POSTED
INV-100253,2025-07-10,NA-East,Northeast-NY,DIST-COASTAL-WHOLESALE,SKU-2205,11068.64,423.87,10644.77,USD,POSTED
INV-100254,2025-07-10,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-4410,15737.24,339.47,15397.77,USD,POSTED
INV-100255,2025-07-10,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-8821,20388.7,749.06,19639.64,USD,POSTED
INV-100256,2025-07-10,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-8821,16000.1,359.12,15640.98,USD,POSTED
INV-100257,2025-07-10,NA-Central,Texas-DFW,DIST-MIDWEST-DIRECT,SKU-2205,18596.31,443.87,18152.44,USD,POSTED
INV-100258,2025-07-10,NA-Central,Texas-DFW,DIST-MIDWEST-DIRECT,SKU-8821,31360.2,1392.25,29967.95,USD,POSTED
INV-100259,2025-07-10,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-9930,25428.73,1001.4,24427.33,USD,POSTED
INV-100260,2025-07-10,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-4410,21565.85,547.94,21017.91,USD,POSTED
INV-100261,2025-07-10,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-2205,6883.85,184.46,6699.39,USD,POSTED
INV-100262,2025-07-10,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-8821,39725.96,1713.23,38012.73,USD,POSTED
INV-100263,2025-07-10,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-8821,22674.43,542.63,22131.8,USD,POSTED
INV-100264,2025-07-10,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-8821,36480.23,777.42,35702.81,USD,POSTED
INV-100265,2025-07-10,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-5520,20617.27,588.58,20028.69,USD,POSTED
INV-100266,2025-07-10,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-8821,30445.91,1490.87,28955.04,USD,POSTED
INV-100267,2025-07-10,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-4410,25937.31,877.99,25059.32,USD,POSTED
INV-100268,2025-07-10,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-4410,16676.3,742.21,15934.09,USD,POSTED
INV-100269,2025-07-11,NA-East,Northeast-NY,DIST-MIDATL-SUPPLY,SKU-9930,48114.59,2224.03,45890.56,USD,POSTED
INV-100270,2025-07-11,NA-East,Northeast-NY,DIST-APEX-EAST,SKU-5520,19988.7,570.72,19417.98,USD,POSTED
INV-100271,2025-07-11,NA-East,Southeast-ATL,DIST-EMPIRE-IND,SKU-4410,16190.58,727.46,15463.12,USD,POSTED
INV-100272,2025-07-11,NA-East,Southeast-ATL,DIST-MIDATL-SUPPLY,SKU-9930,21542.99,699.0,20843.99,USD,POSTED
INV-100273,2025-07-11,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-4410,7156.24,223.61,6932.63,USD,POSTED
INV-100274,2025-07-11,NA-East,Southeast-ATL,DIST-EMPIRE-IND,SKU-2205,12356.27,298.13,12058.14,USD,POSTED
INV-100275,2025-07-11,NA-East,Mid-Atlantic-VA,DIST-COASTAL-WHOLESALE,SKU-5520,17600.11,588.86,17011.25,USD,POSTED
INV-100276,2025-07-11,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-8821,22994.43,838.47,22155.96,USD,POSTED
INV-100277,2025-07-11,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-4410,10588.64,287.26,10301.38,USD,POSTED
INV-100278,2025-07-11,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-8821,18925.83,441.46,18484.37,USD,POSTED
INV-100279,2025-07-11,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-4410,15348.67,418.38,14930.29,USD,POSTED
INV-100280,2025-07-11,NA-East,Southeast-ATL,DIST-EMPIRE-IND,SKU-4410,19299.17,716.38,18582.79,USD,POSTED
INV-100281,2025-07-11,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-8821,19154.41,930.94,18223.47,USD,POSTED
INV-100282,2025-07-11,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-9930,21142.99,670.52,20472.47,USD,POSTED
INV-100283,2025-07-11,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-5520,25520.16,1082.55,24437.61,USD,POSTED
INV-100284,2025-07-11,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-8821,31543.06,757.11,30785.95,USD,POSTED
INV-100285,2025-07-11,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-8821,37714.52,1864.02,35850.5,USD,POSTED
INV-100286,2025-07-11,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-8821,18925.83,785.07,18140.76,USD,POSTED
INV-100287,2025-07-11,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-8821,25325.87,1179.52,24146.35,USD,POSTED
INV-100288,2025-07-11,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-4410,13664.85,377.14,13287.71,USD,POSTED
INV-100289,2025-07-11,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-8821,31497.34,888.12,30609.22,USD,POSTED
INV-100290,2025-07-11,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-9930,42571.7,1284.43,41287.27,USD,POSTED
INV-100291,2025-07-11,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-5520,36918.33,1033.77,35884.56,USD,POSTED
INV-100292,2025-07-11,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-4410,15802.0,787.78,15014.22,USD,POSTED
INV-100293,2025-07-11,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-8821,10057.21,300.08,9757.13,USD,POSTED
INV-100294,2025-07-11,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-4410,16838.2,685.2,16153.0,USD,POSTED
INV-100295,2025-07-11,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-8821,36343.09,1026.21,35316.88,USD,POSTED
INV-100296,2025-07-12,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-5520,30255.43,1070.82,29184.61,USD,POSTED
INV-100297,2025-07-12,NA-East,Northeast-NY,DIST-TRI-STATE-OPS,SKU-8821,7542.9,183.17,7359.73,USD,POSTED
INV-100298,2025-07-12,NA-East,Northeast-NY,DIST-TRI-STATE-OPS,SKU-9930,9542.92,227.0,9315.92,USD,POSTED
INV-100299,2025-07-12,NA-East,Southeast-ATL,DIST-TRI-STATE-OPS,SKU-4410,11203.88,543.21,10660.67,USD,POSTED
INV-100300,2025-07-12,NA-East,Southeast-ATL,DIST-SUNBELT-PARTS,SKU-8821,16868.68,525.63,16343.05,USD,POSTED
INV-100301,2025-07-12,NA-East,Southeast-ATL,DIST-SUNBELT-PARTS,SKU-8821,17508.68,515.31,16993.37,USD,POSTED
INV-100302,2025-07-12,NA-East,Mid-Atlantic-VA,DIST-MIDATL-SUPPLY,SKU-2205,13371.51,467.62,12903.89,USD,POSTED
INV-100303,2025-07-12,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-8821,18651.55,493.09,18158.46,USD,POSTED
INV-100304,2025-07-12,NA-East,Northeast-NY,DIST-EMPIRE-IND,SKU-5520,23215.38,549.72,22665.66,USD,POSTED
INV-100305,2025-07-12,NA-East,Southeast-ATL,DIST-COASTAL-WHOLESALE,SKU-8821,10240.06,453.79,9786.27,USD,POSTED
INV-100306,2025-07-12,NA-East,Mid-Atlantic-VA,DIST-TRI-STATE-OPS,SKU-8821,8365.77,305.35,8060.42,USD,POSTED
INV-100307,2025-07-12,NA-East,Mid-Atlantic-VA,DIST-EMPIRE-IND,SKU-9930,41143.12,1450.82,39692.3,USD,POSTED
INV-100308,2025-07-12,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-8821,17188.68,529.87,16658.81,USD,POSTED
INV-100309,2025-07-12,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-4410,7965.76,305.56,7660.2,USD,POSTED
INV-100310,2025-07-12,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-8821,40594.54,1312.17,39282.37,USD,POSTED
INV-100311,2025-07-12,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-8821,19428.69,650.85,18777.84,USD,POSTED
INV-100312,2025-07-12,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-8821,24503.01,1054.45,23448.56,USD,POSTED
INV-100313,2025-07-12,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-4410,7868.62,279.67,7588.95,USD,POSTED
INV-100314,2025-07-12,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-8821,32183.06,1558.45,30624.61,USD,POSTED
INV-100315,2025-07-12,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-9930,31485.91,1229.58,30256.33,USD,POSTED
INV-100316,2025-07-12,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-8821,40960.26,934.01,40026.25,USD,POSTED
INV-100317,2025-07-12,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-4410,16417.25,412.67,16004.58,USD,POSTED
INV-100318,2025-07-12,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-2205,11588.64,246.09,11342.55,USD,POSTED
INV-100319,2025-07-12,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-8821,28388.75,1122.32,27266.43,USD,POSTED
INV-100320,2025-07-12,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-5520,35996.42,1679.95,34316.47,USD,POSTED
INV-100321,2025-07-12,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-5520,35367.84,967.18,34400.66,USD,POSTED
INV-100322,2025-07-13,NA-East,Northeast-NY,DIST-COASTAL-WHOLESALE,SKU-8821,9600.06,237.53,9362.53,USD,POSTED
INV-100323,2025-07-13,NA-East,Mid-Atlantic-VA,DIST-COASTAL-WHOLESALE,SKU-4410,15866.77,385.72,15481.05,USD,POSTED
INV-100324,2025-07-13,NA-East,Northeast-NY,DIST-EMPIRE-IND,SKU-5520,31764.01,759.89,31004.12,USD,POSTED
INV-100325,2025-07-13,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-4410,9811.49,333.53,9477.96,USD,POSTED
INV-100326,2025-07-13,NA-East,Mid-Atlantic-VA,DIST-COASTAL-WHOLESALE,SKU-8821,9371.49,269.02,9102.47,USD,POSTED
INV-100327,2025-07-13,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-4410,11236.26,539.48,10696.78,USD,POSTED
INV-100328,2025-07-13,NA-East,Northeast-NY,DIST-EMPIRE-IND,SKU-8821,39314.53,1960.97,37353.56,USD,POSTED
INV-100329,2025-07-13,NA-East,Mid-Atlantic-VA,DIST-COASTAL-WHOLESALE,SKU-9930,10914.35,247.77,10666.58,USD,POSTED
INV-100330,2025-07-13,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-4410,9390.54,352.15,9038.39,USD,POSTED
INV-100331,2025-07-13,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-8821,29348.76,1059.51,28289.25,USD,POSTED
INV-100332,2025-07-13,NA-East,Southeast-ATL,DIST-COASTAL-WHOLESALE,SKU-8821,16777.25,720.01,16057.24,USD,POSTED
INV-100333,2025-07-13,NA-East,Mid-Atlantic-VA,DIST-APEX-EAST,SKU-4410,17777.25,548.89,17228.36,USD,POSTED
INV-100334,2025-07-13,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-4410,10459.11,468.14,9990.97,USD,POSTED
INV-100335,2025-07-13,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-5520,18815.36,598.65,18216.71,USD,POSTED
INV-100336,2025-07-13,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-2205,13693.42,521.36,13172.06,USD,POSTED
INV-100337,2025-07-13,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-8821,22400.14,927.54,21472.6,USD,POSTED
INV-100338,2025-07-13,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-4410,15963.91,476.35,15487.56,USD,POSTED
INV-100339,2025-07-13,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-8821,22080.14,664.42,21415.72,USD,POSTED
INV-100340,2025-07-13,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-4410,21242.04,727.47,20514.57,USD,POSTED
INV-100341,2025-07-13,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-8821,17965.83,673.92,17291.91,USD,POSTED
INV-100342,2025-07-13,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-5520,13200.08,646.96,12553.12,USD,POSTED
INV-100343,2025-07-13,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-8821,21851.57,751.99,21099.58,USD,POSTED
INV-100344,2025-07-13,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-5520,10685.78,477.12,10208.66,USD,POSTED
INV-100345,2025-07-13,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-4410,17647.73,362.98,17284.75,USD,POSTED
INV-100346,2025-07-13,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-8821,35200.22,1233.93,33966.29,USD,POSTED
INV-100347,2025-07-13,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-9930,28057.32,997.73,27059.59,USD,POSTED
INV-100348,2025-07-13,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-2205,21988.71,688.35,21300.36,USD,POSTED
INV-100349,2025-07-13,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-2205,17630.59,710.09,16920.5,USD,POSTED
INV-100350,2025-07-13,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-5520,20617.27,711.82,19905.45,USD,POSTED
INV-100351,2025-07-13,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-4410,21177.28,913.49,20263.79,USD,POSTED
INV-100352,2025-07-13,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-5520,28243.99,971.43,27272.56,USD,POSTED
INV-100353,2025-07-13,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-8821,21622.99,871.38,20751.61,USD,POSTED
INV-100354,2025-07-14,NA-East,Mid-Atlantic-VA,DIST-EMPIRE-IND,SKU-2205,16021.05,340.64,15680.41,USD,POSTED
INV-100355,2025-07-14,NA-East,Northeast-NY,DIST-APEX-EAST,SKU-8821,27977.32,1186.8,26790.52,USD,POSTED
INV-100356,2025-07-14,NA-East,Southeast-ATL,DIST-MIDATL-SUPPLY,SKU-9930,35885.94,865.5,35020.44,USD,POSTED
INV-100357,2025-07-14,NA-East,Northeast-NY,DIST-TRI-STATE-OPS,SKU-4410,8872.44,190.96,8681.48,USD,POSTED
INV-100358,2025-07-14,NA-East,Northeast-NY,DIST-MIDATL-SUPPLY,SKU-5520,18941.07,613.67,18327.4,USD,POSTED
INV-100359,2025-07-14,NA-East,Northeast-NY,DIST-COASTAL-WHOLESALE,SKU-8821,8320.05,407.15,7912.9,USD,POSTED
INV-100360,2025-07-14,NA-East,Southeast-ATL,DIST-COASTAL-WHOLESALE,SKU-5520,17767.73,702.11,17065.62,USD,POSTED
INV-100361,2025-07-14,NA-East,Mid-Atlantic-VA,DIST-EMPIRE-IND,SKU-8821,20160.13,797.72,19362.41,USD,POSTED
INV-100362,2025-07-14,NA-East,Southeast-ATL,DIST-SUNBELT-PARTS,SKU-5520,11272.45,366.77,10905.68,USD,POSTED
INV-100363,2025-07-14,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-2205,21221.09,543.03,20678.06,USD,POSTED
INV-100364,2025-07-14,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-9930,18971.55,702.69,18268.86,USD,POSTED
INV-100365,2025-07-14,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-8821,20480.13,713.06,19767.07,USD,POSTED
INV-100366,2025-07-14,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-4410,15057.24,450.52,14606.72,USD,POSTED
INV-100367,2025-07-14,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-5520,7836.24,329.9,7506.34,USD,POSTED
INV-100368,2025-07-14,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-5520,22167.76,849.66,21318.1,USD,POSTED
INV-100369,2025-07-14,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-9930,19828.7,448.17,19380.53,USD,POSTED
INV-100370,2025-07-14,NA-Central,Texas-DFW,DIST-MIDWEST-DIRECT,SKU-8821,38308.81,1138.08,37170.73,USD,POSTED
INV-100371,2025-07-14,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-8821,36891.66,1572.05,35319.61,USD,POSTED
INV-100372,2025-07-14,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-4410,5990.51,166.82,5823.69,USD,POSTED
INV-100373,2025-07-14,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-8821,37760.24,1102.76,36657.48,USD,POSTED
INV-100374,2025-07-14,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-4410,15219.14,596.0,14623.14,USD,POSTED
INV-100375,2025-07-14,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-8821,19382.98,476.73,18906.25,USD,POSTED
INV-100376,2025-07-14,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-4410,13632.47,582.38,13050.09,USD,POSTED
INV-100377,2025-07-14,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-9930,50743.18,1694.94,49048.24,USD,POSTED
INV-100378,2025-07-14,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-8821,21211.56,463.53,20748.03,USD,POSTED
