sales_item_id,order_id,transaction_date,region,distributor_id,sku_id,units_ordered,units_sold,unit_price,total_item_revenue,delivery_status
SLS-500200,SO-700199,2025-07-08,NA-Central,DIST-MIDWEST-DIRECT,SKU-5520,153,153,110.0,16156.8,DELIVERED
SLS-500201,SO-700200,2025-07-08,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,109,109,120.0,12556.8,DELIVERED
SLS-500202,SO-700201,2025-07-08,NA-West,DIST-CAL-ENTERPRISE,SKU-9930,241,241,150.0,34704.0,DELIVERED
SLS-500203,SO-700202,2025-07-08,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,176,176,85.0,14361.6,DELIVERED
SLS-500204,SO-700203,2025-07-08,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,259,259,120.0,29836.8,DELIVERED
SLS-500205,SO-700204,2025-07-08,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,338,338,120.0,38937.6,DELIVERED
SLS-500206,SO-700205,2025-07-08,NA-West,DIST-CAL-ENTERPRISE,SKU-4410,333,333,85.0,27172.8,DELIVERED
SLS-500207,SO-700206,2025-07-08,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,170,170,120.0,19584.0,DELIVERED
SLS-500208,SO-700207,2025-07-09,NA-East,DIST-APEX-EAST,SKU-2205,300,300,65.0,18720.0,DELIVERED
SLS-500209,SO-700208,2025-07-09,NA-East,DIST-TRI-STATE-OPS,SKU-2205,71,71,65.0,4430.4,DELIVERED
SLS-500210,SO-700209,2025-07-09,NA-East,DIST-SUNBELT-PARTS,SKU-8821,122,122,120.0,14054.4,DELIVERED
SLS-500211,SO-700210,2025-07-09,NA-East,DIST-SUNBELT-PARTS,SKU-5520,185,185,110.0,19536.0,DELIVERED
SLS-500212,SO-700211,2025-07-09,NA-East,DIST-SUNBELT-PARTS,SKU-5520,91,91,110.0,9609.6,DELIVERED
SLS-500213,SO-700212,2025-07-09,NA-East,DIST-SUNBELT-PARTS,SKU-5520,153,153,110.0,16156.8,DELIVERED
SLS-500214,SO-700213,2025-07-09,NA-East,DIST-COASTAL-WHOLESALE,SKU-8821,147,147,120.0,16934.4,DELIVERED
SLS-500215,SO-700214,2025-07-09,NA-East,DIST-EMPIRE-IND,SKU-4410,280,280,85.0,22848.0,DELIVERED
SLS-500216,SO-700215,2025-07-09,NA-East,DIST-COASTAL-WHOLESALE,SKU-8821,87,87,120.0,10022.4,DELIVERED
SLS-500217,SO-700216,2025-07-09,NA-East,DIST-TRI-STATE-OPS,SKU-4410,82,82,85.0,6691.2,DELIVERED
SLS-500218,SO-700217,2025-07-09,NA-East,DIST-SUNBELT-PARTS,SKU-4410,149,149,85.0,12158.4,DELIVERED
SLS-500219,SO-700218,2025-07-09,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,255,255,120.0,29376.0,DELIVERED
SLS-500220,SO-700219,2025-07-09,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,221,221,120.0,25459.2,DELIVERED
SLS-500221,SO-700220,2025-07-09,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,221,221,85.0,18033.6,DELIVERED
SLS-500222,SO-700221,2025-07-09,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-5520,143,143,110.0,15100.8,DELIVERED
SLS-500223,SO-700222,2025-07-09,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,240,240,120.0,27648.0,DELIVERED
SLS-500224,SO-700223,2025-07-09,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,96,96,85.0,7833.6,DELIVERED
SLS-500225,SO-700224,2025-07-09,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,169,169,120.0,19468.8,DELIVERED
SLS-500226,SO-700225,2025-07-09,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,99,99,85.0,8078.4,DELIVERED
SLS-500227,SO-700226,2025-07-09,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-9930,185,185,150.0,26640.0,DELIVERED
SLS-500228,SO-700227,2025-07-09,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,165,165,120.0,19008.0,DELIVERED
SLS-500229,SO-700228,2025-07-09,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,149,149,85.0,12158.4,DELIVERED
SLS-500230,SO-700229,2025-07-09,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,244,244,120.0,28108.8,DELIVERED
SLS-500231,SO-700230,2025-07-09,NA-West,DIST-CAL-ENTERPRISE,SKU-4410,151,151,85.0,12321.6,DELIVERED
SLS-500232,SO-700231,2025-07-09,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,216,216,120.0,24883.2,DELIVERED
SLS-500233,SO-700232,2025-07-09,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,327,327,120.0,37670.4,DELIVERED
SLS-500234,SO-700233,2025-07-09,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,328,328,85.0,26764.8,DELIVERED
SLS-500235,SO-700234,2025-07-09,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,303,303,120.0,34905.6,DELIVERED
SLS-500236,SO-700235,2025-07-09,NA-West,DIST-CAL-ENTERPRISE,SKU-4410,291,291,85.0,23745.6,DELIVERED
SLS-500237,SO-700236,2025-07-09,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,260,260,120.0,29952.0,DELIVERED
SLS-500238,SO-700237,2025-07-09,NA-West,DIST-CAL-ENTERPRISE,SKU-9930,168,168,150.0,24192.0,DELIVERED
SLS-500239,SO-700238,2025-07-09,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,338,338,85.0,27580.8,DELIVERED
SLS-500240,SO-700239,2025-07-09,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,101,101,120.0,11635.2,DELIVERED
SLS-500241,SO-700240,2025-07-09,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,269,269,85.0,21950.4,DELIVERED
SLS-500242,SO-700241,2025-07-10,NA-East,DIST-MIDATL-SUPPLY,SKU-8821,234,234,120.0,26956.8,DELIVERED
SLS-500243,SO-700242,2025-07-10,NA-East,DIST-MIDATL-SUPPLY,SKU-9930,203,203,150.0,29232.0,DELIVERED
SLS-500244,SO-700243,2025-07-10,NA-East,DIST-COASTAL-WHOLESALE,SKU-4410,182,182,85.0,14851.2,DELIVERED
SLS-500245,SO-700244,2025-07-10,NA-East,DIST-TRI-STATE-OPS,SKU-5520,120,120,110.0,12672.0,DELIVERED
SLS-500246,SO-700245,2025-07-10,NA-East,DIST-EMPIRE-IND,SKU-8821,317,317,120.0,36518.4,DELIVERED
SLS-500247,SO-700246,2025-07-10,NA-East,DIST-EMPIRE-IND,SKU-4410,332,332,85.0,27091.2,DELIVERED
SLS-500248,SO-700247,2025-07-10,NA-East,DIST-COASTAL-WHOLESALE,SKU-8821,124,124,120.0,14284.8,DELIVERED
SLS-500249,SO-700248,2025-07-10,NA-East,DIST-SUNBELT-PARTS,SKU-4410,159,159,85.0,12974.4,DELIVERED
SLS-500250,SO-700249,2025-07-10,NA-East,DIST-APEX-EAST,SKU-4410,207,207,85.0,16891.2,DELIVERED
SLS-500251,SO-700250,2025-07-10,NA-East,DIST-SUNBELT-PARTS,SKU-8821,156,156,120.0,17971.2,DELIVERED
SLS-500252,SO-700251,2025-07-10,NA-East,DIST-TRI-STATE-OPS,SKU-8821,91,91,120.0,10483.2,DELIVERED
SLS-500253,SO-700252,2025-07-10,NA-East,DIST-COASTAL-WHOLESALE,SKU-2205,171,171,65.0,10670.4,DELIVERED
SLS-500254,SO-700253,2025-07-10,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,185,185,85.0,15096.0,DELIVERED
SLS-500255,SO-700254,2025-07-10,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,170,170,120.0,19584.0,DELIVERED
SLS-500256,SO-700255,2025-07-10,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,133,133,120.0,15321.6,DELIVERED
SLS-500257,SO-700256,2025-07-10,NA-Central,DIST-MIDWEST-DIRECT,SKU-2205,286,286,65.0,17846.4,DELIVERED
SLS-500258,SO-700257,2025-07-10,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,261,261,120.0,30067.2,DELIVERED
SLS-500259,SO-700258,2025-07-10,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-9930,170,170,150.0,24480.0,DELIVERED
SLS-500260,SO-700259,2025-07-10,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,254,254,85.0,20726.4,DELIVERED
SLS-500261,SO-700260,2025-07-10,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-2205,106,106,65.0,6614.4,DELIVERED
SLS-500262,SO-700261,2025-07-10,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,331,331,120.0,38131.2,DELIVERED
SLS-500263,SO-700262,2025-07-10,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,189,189,120.0,21772.8,DELIVERED
SLS-500264,SO-700263,2025-07-10,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,304,304,120.0,35020.8,DELIVERED
SLS-500265,SO-700264,2025-07-10,NA-West,DIST-MOUNTAIN-PARTS,SKU-5520,187,187,110.0,19747.2,DELIVERED
SLS-500266,SO-700265,2025-07-10,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,254,254,120.0,29260.8,DELIVERED
SLS-500267,SO-700266,2025-07-10,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,305,305,85.0,24888.0,DELIVERED
SLS-500268,SO-700267,2025-07-10,NA-West,DIST-CAL-ENTERPRISE,SKU-4410,196,196,85.0,15993.6,DELIVERED
SLS-500269,SO-700268,2025-07-11,NA-East,DIST-MIDATL-SUPPLY,SKU-9930,321,321,150.0,46224.0,DELIVERED
SLS-500270,SO-700269,2025-07-11,NA-East,DIST-APEX-EAST,SKU-5520,182,182,110.0,19219.2,DELIVERED
SLS-500271,SO-700270,2025-07-11,NA-East,DIST-EMPIRE-IND,SKU-4410,191,191,85.0,15585.6,DELIVERED
SLS-500272,SO-700271,2025-07-11,NA-East,DIST-MIDATL-SUPPLY,SKU-9930,144,144,150.0,20736.0,DELIVERED
SLS-500273,SO-700272,2025-07-11,NA-East,DIST-SUNBELT-PARTS,SKU-4410,84,84,85.0,6854.4,DELIVERED
SLS-500274,SO-700273,2025-07-11,NA-East,DIST-EMPIRE-IND,SKU-2205,190,190,65.0,11856.0,DELIVERED
SLS-500275,SO-700274,2025-07-11,NA-East,DIST-COASTAL-WHOLESALE,SKU-5520,160,160,110.0,16896.0,DELIVERED
SLS-500276,SO-700275,2025-07-11,NA-East,DIST-APEX-EAST,SKU-8821,192,192,120.0,22118.4,DELIVERED
SLS-500277,SO-700276,2025-07-11,NA-East,DIST-SUNBELT-PARTS,SKU-4410,125,125,85.0,10200.0,DELIVERED
SLS-500278,SO-700277,2025-07-11,NA-East,DIST-APEX-EAST,SKU-8821,158,158,120.0,18201.6,DELIVERED
SLS-500279,SO-700278,2025-07-11,NA-East,DIST-SUNBELT-PARTS,SKU-4410,181,181,85.0,14769.6,DELIVERED
SLS-500280,SO-700279,2025-07-11,NA-East,DIST-EMPIRE-IND,SKU-4410,227,227,85.0,18523.2,DELIVERED
SLS-500281,SO-700280,2025-07-11,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,160,160,120.0,18432.0,DELIVERED
SLS-500282,SO-700281,2025-07-11,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-9930,141,141,150.0,20304.0,DELIVERED
SLS-500283,SO-700282,2025-07-11,NA-Central,DIST-MIDWEST-DIRECT,SKU-5520,232,232,110.0,24499.2,DELIVERED
SLS-500284,SO-700283,2025-07-11,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,263,263,120.0,30297.6,DELIVERED
SLS-500285,SO-700284,2025-07-11,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,314,314,120.0,36172.8,DELIVERED
SLS-500286,SO-700285,2025-07-11,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,158,158,120.0,18201.6,DELIVERED
SLS-500287,SO-700286,2025-07-11,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,211,211,120.0,24307.2,DELIVERED
SLS-500288,SO-700287,2025-07-11,NA-West,DIST-MOUNTAIN-PARTS,SKU-4410,161,161,85.0,13137.6,DELIVERED
SLS-500289,SO-700288,2025-07-11,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,262,262,120.0,30182.4,DELIVERED
SLS-500290,SO-700289,2025-07-11,NA-West,DIST-CAL-ENTERPRISE,SKU-9930,284,284,150.0,40896.0,DELIVERED
SLS-500291,SO-700290,2025-07-11,NA-West,DIST-CAL-ENTERPRISE,SKU-5520,336,336,110.0,35481.6,DELIVERED
SLS-500292,SO-700291,2025-07-11,NA-West,DIST-MOUNTAIN-PARTS,SKU-4410,186,186,85.0,15177.6,DELIVERED
SLS-500293,SO-700292,2025-07-11,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,84,84,120.0,9676.8,DELIVERED
SLS-500294,SO-700293,2025-07-11,NA-West,DIST-CAL-ENTERPRISE,SKU-4410,198,198,85.0,16156.8,DELIVERED
SLS-500295,SO-700294,2025-07-11,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,303,303,120.0,34905.6,DELIVERED
SLS-500296,SO-700295,2025-07-12,NA-East,DIST-APEX-EAST,SKU-5520,276,276,110.0,29145.6,DELIVERED
SLS-500297,SO-700296,2025-07-12,NA-East,DIST-TRI-STATE-OPS,SKU-8821,63,63,120.0,7257.6,DELIVERED
SLS-500298,SO-700297,2025-07-12,NA-East,DIST-TRI-STATE-OPS,SKU-9930,64,64,150.0,9216.0,DELIVERED
SLS-500299,SO-700298,2025-07-12,NA-East,DIST-TRI-STATE-OPS,SKU-4410,132,132,85.0,10771.2,DELIVERED
SLS-500300,SO-700299,2025-07-12,NA-East,DIST-SUNBELT-PARTS,SKU-8821,141,141,120.0,16243.2,DELIVERED
SLS-500301,SO-700300,2025-07-12,NA-East,DIST-SUNBELT-PARTS,SKU-8821,146,146,120.0,16819.2,DELIVERED
SLS-500302,SO-700301,2025-07-12,NA-East,DIST-MIDATL-SUPPLY,SKU-2205,206,206,65.0,12854.4,DELIVERED
SLS-500303,SO-700302,2025-07-12,NA-East,DIST-SUNBELT-PARTS,SKU-8821,156,156,120.0,17971.2,DELIVERED
SLS-500304,SO-700303,2025-07-12,NA-East,DIST-EMPIRE-IND,SKU-5520,211,211,110.0,22281.6,DELIVERED
SLS-500305,SO-700304,2025-07-12,NA-East,DIST-COASTAL-WHOLESALE,SKU-8821,86,86,120.0,9907.2,DELIVERED
SLS-500306,SO-700305,2025-07-12,NA-East,DIST-TRI-STATE-OPS,SKU-8821,70,70,120.0,8064.0,DELIVERED
SLS-500307,SO-700306,2025-07-12,NA-East,DIST-EMPIRE-IND,SKU-9930,275,275,150.0,39600.0,DELIVERED
SLS-500308,SO-700307,2025-07-12,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,143,143,120.0,16473.6,DELIVERED
SLS-500309,SO-700308,2025-07-12,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,94,94,85.0,7670.4,DELIVERED
SLS-500310,SO-700309,2025-07-12,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,338,338,120.0,38937.6,DELIVERED
SLS-500311,SO-700310,2025-07-12,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,162,162,120.0,18662.4,DELIVERED
SLS-500312,SO-700311,2025-07-12,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,204,204,120.0,23500.8,DELIVERED
SLS-500313,SO-700312,2025-07-12,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,93,93,85.0,7588.8,DELIVERED
SLS-500314,SO-700313,2025-07-12,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,268,268,120.0,30873.6,DELIVERED
SLS-500315,SO-700314,2025-07-12,NA-West,DIST-CAL-ENTERPRISE,SKU-9930,210,210,150.0,30240.0,DELIVERED
SLS-500316,SO-700315,2025-07-12,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,341,341,120.0,39283.2,DELIVERED
SLS-500317,SO-700316,2025-07-12,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,193,193,85.0,15748.8,DELIVERED
SLS-500318,SO-700317,2025-07-12,NA-West,DIST-MOUNTAIN-PARTS,SKU-2205,178,178,65.0,11107.2,DELIVERED
SLS-500319,SO-700318,2025-07-12,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,237,237,120.0,27302.4,DELIVERED
SLS-500320,SO-700319,2025-07-12,NA-West,DIST-CAL-ENTERPRISE,SKU-5520,327,327,110.0,34531.2,DELIVERED
SLS-500321,SO-700320,2025-07-12,NA-West,DIST-CAL-ENTERPRISE,SKU-5520,322,322,110.0,34003.2,DELIVERED
SLS-500322,SO-700321,2025-07-13,NA-East,DIST-COASTAL-WHOLESALE,SKU-8821,80,80,120.0,9216.0,DELIVERED
SLS-500323,SO-700322,2025-07-13,NA-East,DIST-COASTAL-WHOLESALE,SKU-4410,187,187,85.0,15259.2,DELIVERED
SLS-500324,SO-700323,2025-07-13,NA-East,DIST-EMPIRE-IND,SKU-5520,289,289,110.0,30518.4,DELIVERED
SLS-500325,SO-700324,2025-07-13,NA-East,DIST-SUNBELT-PARTS,SKU-4410,116,116,85.0,9465.6,DELIVERED
SLS-500326,SO-700325,2025-07-13,NA-East,DIST-COASTAL-WHOLESALE,SKU-8821,78,78,120.0,8985.6,DELIVERED
SLS-500327,SO-700326,2025-07-13,NA-East,DIST-SUNBELT-PARTS,SKU-4410,132,132,85.0,10771.2,DELIVERED
SLS-500328,SO-700327,2025-07-13,NA-East,DIST-EMPIRE-IND,SKU-8821,328,328,120.0,37785.6,DELIVERED
SLS-500329,SO-700328,2025-07-13,NA-East,DIST-COASTAL-WHOLESALE,SKU-9930,73,73,150.0,10512.0,DELIVERED
SLS-500330,SO-700329,2025-07-13,NA-East,DIST-SUNBELT-PARTS,SKU-4410,111,111,85.0,9057.6,DELIVERED
SLS-500331,SO-700330,2025-07-13,NA-East,DIST-APEX-EAST,SKU-8821,245,245,120.0,28224.0,DELIVERED
SLS-500332,SO-700331,2025-07-13,NA-East,DIST-COASTAL-WHOLESALE,SKU-8821,140,140,120.0,16128.0,DELIVERED
SLS-500333,SO-700332,2025-07-13,NA-East,DIST-APEX-EAST,SKU-4410,210,210,85.0,17136.0,DELIVERED
SLS-500334,SO-700333,2025-07-13,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,123,123,85.0,10036.8,DELIVERED
SLS-500335,SO-700334,2025-07-13,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-5520,171,171,110.0,18057.6,DELIVERED
SLS-500336,SO-700335,2025-07-13,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-2205,211,211,65.0,13166.4,DELIVERED
SLS-500337,SO-700336,2025-07-13,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,187,187,120.0,21542.4,DELIVERED
SLS-500338,SO-700337,2025-07-13,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,188,188,85.0,15340.8,DELIVERED
SLS-500339,SO-700338,2025-07-13,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,184,184,120.0,21196.8,DELIVERED
SLS-500340,SO-700339,2025-07-13,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,250,250,85.0,20400.0,DELIVERED
SLS-500341,SO-700340,2025-07-13,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,150,150,120.0,17280.0,DELIVERED
SLS-500342,SO-700341,2025-07-13,NA-West,DIST-MOUNTAIN-PARTS,SKU-5520,120,120,110.0,12672.0,DELIVERED
SLS-500343,SO-700342,2025-07-13,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,182,182,120.0,20966.4,DELIVERED
SLS-500344,SO-700343,2025-07-13,NA-West,DIST-MOUNTAIN-PARTS,SKU-5520,97,97,110.0,10243.2,DELIVERED
SLS-500345,SO-700344,2025-07-13,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,208,208,85.0,16972.8,DELIVERED
SLS-500346,SO-700345,2025-07-13,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,293,293,120.0,33753.6,DELIVERED
SLS-500347,SO-700346,2025-07-13,NA-West,DIST-CAL-ENTERPRISE,SKU-9930,187,187,150.0,26928.0,DELIVERED
SLS-500348,SO-700347,2025-07-13,NA-West,DIST-CAL-ENTERPRISE,SKU-2205,338,338,65.0,21091.2,DELIVERED
SLS-500349,SO-700348,2025-07-13,NA-West,DIST-CAL-ENTERPRISE,SKU-2205,271,271,65.0,16910.4,DELIVERED
SLS-500350,SO-700349,2025-07-13,NA-West,DIST-MOUNTAIN-PARTS,SKU-5520,187,187,110.0,19747.2,DELIVERED
SLS-500351,SO-700350,2025-07-13,NA-West,DIST-CAL-ENTERPRISE,SKU-4410,249,249,85.0,20318.4,DELIVERED
SLS-500352,SO-700351,2025-07-13,NA-West,DIST-PACIFIC-LOGISTICS,SKU-5520,257,257,110.0,27139.2,DELIVERED
SLS-500353,SO-700352,2025-07-13,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,180,180,120.0,20736.0,DELIVERED
SLS-500354,SO-700353,2025-07-14,NA-East,DIST-EMPIRE-IND,SKU-2205,247,247,65.0,15412.8,DELIVERED
SLS-500355,SO-700354,2025-07-14,NA-East,DIST-APEX-EAST,SKU-8821,234,234,120.0,26956.8,DELIVERED
SLS-500356,SO-700355,2025-07-14,NA-East,DIST-MIDATL-SUPPLY,SKU-9930,240,240,150.0,34560.0,DELIVERED
SLS-500357,SO-700356,2025-07-14,NA-East,DIST-TRI-STATE-OPS,SKU-4410,105,105,85.0,8568.0,DELIVERED
SLS-500358,SO-700357,2025-07-14,NA-East,DIST-MIDATL-SUPPLY,SKU-5520,173,173,110.0,18268.8,DELIVERED
SLS-500359,SO-700358,2025-07-14,NA-East,DIST-COASTAL-WHOLESALE,SKU-8821,69,69,120.0,7948.8,DELIVERED
SLS-500360,SO-700359,2025-07-14,NA-East,DIST-COASTAL-WHOLESALE,SKU-5520,162,162,110.0,17107.2,DELIVERED
SLS-500361,SO-700360,2025-07-14,NA-East,DIST-EMPIRE-IND,SKU-8821,168,168,120.0,19353.6,DELIVERED
SLS-500362,SO-700361,2025-07-14,NA-East,DIST-SUNBELT-PARTS,SKU-5520,103,103,110.0,10876.8,DELIVERED
SLS-500363,SO-700362,2025-07-14,NA-Central,DIST-MIDWEST-DIRECT,SKU-2205,326,326,65.0,20342.4,DELIVERED
SLS-500364,SO-700363,2025-07-14,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-9930,126,126,150.0,18144.0,DELIVERED
SLS-500365,SO-700364,2025-07-14,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,171,171,120.0,19699.2,DELIVERED
SLS-500366,SO-700365,2025-07-14,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,177,177,85.0,14443.2,DELIVERED
SLS-500367,SO-700366,2025-07-14,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-5520,71,71,110.0,7497.6,DELIVERED
SLS-500368,SO-700367,2025-07-14,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-5520,202,202,110.0,21331.2,DELIVERED
SLS-500369,SO-700368,2025-07-14,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-9930,132,132,150.0,19008.0,DELIVERED
SLS-500370,SO-700369,2025-07-14,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,319,319,120.0,36748.8,DELIVERED
SLS-500371,SO-700370,2025-07-14,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,307,307,120.0,35366.4,DELIVERED
SLS-500372,SO-700371,2025-07-14,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,70,70,85.0,5712.0,DELIVERED
SLS-500373,SO-700372,2025-07-14,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,315,315,120.0,36288.0,DELIVERED
SLS-500374,SO-700373,2025-07-14,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,179,179,85.0,14606.4,DELIVERED
SLS-500375,SO-700374,2025-07-14,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,162,162,120.0,18662.4,DELIVERED
SLS-500376,SO-700375,2025-07-14,NA-West,DIST-MOUNTAIN-PARTS,SKU-4410,160,160,85.0,13056.0,DELIVERED
SLS-500377,SO-700376,2025-07-14,NA-West,DIST-PACIFIC-LOGISTICS,SKU-9930,338,338,150.0,48672.0,DELIVERED
SLS-500378,SO-700377,2025-07-14,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,177,177,120.0,20390.4,DELIVERED
SLS-500379,SO-700378,2025-07-14,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,98,98,120.0,11289.6,DELIVERED
SLS-500380,SO-700379,2025-07-14,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,324,324,120.0,37324.8,DELIVERED
SLS-500381,SO-700380,2025-07-14,NA-West,DIST-CAL-ENTERPRISE,SKU-9930,185,185,150.0,26640.0,DELIVERED
SLS-500382,SO-700381,2025-07-14,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,128,128,120.0,14745.6,DELIVERED
SLS-500383,SO-700382,2025-07-15,NA-East,DIST-APEX-EAST,SKU-5520,162,162,110.0,17107.2,DELIVERED
SLS-500384,SO-700383,2025-07-15,NA-East,DIST-TRI-STATE-OPS,SKU-8821,69,69,120.0,7948.8,DELIVERED
SLS-500385,SO-700384,2025-07-15,NA-East,DIST-COASTAL-WHOLESALE,SKU-8821,104,104,120.0,11980.8,DELIVERED
SLS-500386,SO-700385,2025-07-15,NA-East,DIST-TRI-STATE-OPS,SKU-5520,139,139,110.0,14678.4,DELIVERED
SLS-500387,SO-700386,2025-07-15,NA-East,DIST-COASTAL-WHOLESALE,SKU-9930,142,142,150.0,20448.0,DELIVERED
SLS-500388,SO-700387,2025-07-15,NA-East,DIST-SUNBELT-PARTS,SKU-8821,92,92,120.0,10598.4,DELIVERED
SLS-500389,SO-700388,2025-07-15,NA-East,DIST-COASTAL-WHOLESALE,SKU-4410,69,69,85.0,5630.4,DELIVERED
SLS-500390,SO-700389,2025-07-15,NA-East,DIST-COASTAL-WHOLESALE,SKU-5520,152,152,110.0,16051.2,DELIVERED
SLS-500391,SO-700390,2025-07-15,NA-East,DIST-MIDATL-SUPPLY,SKU-4410,241,241,85.0,19665.6,DELIVERED
SLS-500392,SO-700391,2025-07-15,NA-Central,DIST-MIDWEST-DIRECT,SKU-9930,139,139,150.0,20016.0,DELIVERED
SLS-500393,SO-700392,2025-07-15,NA-Central,DIST-MIDWEST-DIRECT,SKU-4410,152,152,85.0,12403.2,DELIVERED
SLS-500394,SO-700393,2025-07-15,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,111,111,85.0,9057.6,DELIVERED
SLS-500395,SO-700394,2025-07-15,NA-Central,DIST-MIDWEST-DIRECT,SKU-4410,224,224,85.0,18278.4,DELIVERED
SLS-500396,SO-700395,2025-07-15,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,226,226,120.0,26035.2,DELIVERED
SLS-500397,SO-700396,2025-07-15,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,250,250,85.0,20400.0,DELIVERED
SLS-500398,SO-700397,2025-07-15,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-9930,300,300,150.0,43200.0,DELIVERED
SLS-500399,SO-700398,2025-07-15,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-2205,171,171,65.0,10670.4,DELIVERED
