po_id,order_date,region,distributor_id,distributor_tier,total_order_value,order_status,deferral_reason,expected_delivery_date
PO-DIST-1766,2026-01-28,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,306248.0,FULFILLED,,2026-02-15
PO-DIST-1767,2026-01-28,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,92086.0,SUBMITTED,,2026-02-09
PO-DIST-1768,2026-01-30,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,415221.0,FULFILLED,,2026-02-13
PO-DIST-1769,2026-01-30,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,433101.0,FULFILLED,,2026-02-14
PO-DIST-1770,2026-01-30,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,289617.0,FULFILLED,,2026-02-15
PO-DIST-1771,2026-01-30,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,129840.0,FULFILLED,,2026-02-18
PO-DIST-1772,2026-01-30,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,406076.0,FULFILLED,,2026-02-17
PO-DIST-1773,2026-01-30,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,63491.0,FULFILLED,,2026-02-19
PO-DIST-1774,2026-01-30,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,411928.0,FULFILLED,,2026-02-17
PO-DIST-1775,2026-01-30,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,251187.0,FULFILLED,,2026-02-20
PO-DIST-1776,2026-01-30,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,248042.0,FULFILLED,,2026-02-11
PO-DIST-1777,2026-01-30,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,69479.0,FULFILLED,,2026-02-16
PO-DIST-1778,2026-02-02,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,303616.0,FULFILLED,,2026-02-21
PO-DIST-1779,2026-02-02,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,234265.0,FULFILLED,,2026-02-23
PO-DIST-1780,2026-02-02,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,80665.0,FULFILLED,,2026-02-22
PO-DIST-1781,2026-02-02,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,158387.0,FULFILLED,,2026-02-12
PO-DIST-1782,2026-02-02,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,276511.0,FULFILLED,,2026-02-14
PO-DIST-1783,2026-02-02,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,192194.0,FULFILLED,,2026-02-17
PO-DIST-1784,2026-02-02,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,328718.0,FULFILLED,,2026-02-22
PO-DIST-1785,2026-02-02,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,237713.0,FULFILLED,,2026-02-15
PO-DIST-1786,2026-02-04,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,341528.0,FULFILLED,,2026-02-16
PO-DIST-1787,2026-02-04,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,295680.0,FULFILLED,,2026-02-19
PO-DIST-1788,2026-02-04,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,94221.0,FULFILLED,,2026-02-23
PO-DIST-1789,2026-02-04,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,373707.0,FULFILLED,,2026-02-20
PO-DIST-1790,2026-02-04,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,364149.0,FULFILLED,,2026-02-20
PO-DIST-1791,2026-02-04,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,250980.0,FULFILLED,,2026-02-15
PO-DIST-1792,2026-02-06,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,212077.0,FULFILLED,,2026-02-20
PO-DIST-1793,2026-02-06,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,260969.0,FULFILLED,,2026-02-27
PO-DIST-1794,2026-02-06,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,390670.0,FULFILLED,,2026-02-16
PO-DIST-1795,2026-02-06,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,330730.0,FULFILLED,,2026-02-27
PO-DIST-1796,2026-02-06,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,226013.0,FULFILLED,,2026-02-17
PO-DIST-1797,2026-02-09,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,386991.0,FULFILLED,,2026-02-24
PO-DIST-1798,2026-02-09,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,286070.0,FULFILLED,,2026-03-02
PO-DIST-1799,2026-02-09,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,319642.0,FULFILLED,,2026-03-02
PO-DIST-1800,2026-02-09,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,114673.0,FULFILLED,,2026-02-26
PO-DIST-1801,2026-02-09,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,82593.0,FULFILLED,,2026-02-27
PO-DIST-1802,2026-02-09,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,277146.0,FULFILLED,,2026-02-21
PO-DIST-1803,2026-02-09,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,309903.0,FULFILLED,,2026-02-27
PO-DIST-1804,2026-02-09,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,399550.0,FULFILLED,,2026-02-28
PO-DIST-1805,2026-02-11,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,435056.0,FULFILLED,,2026-02-25
PO-DIST-1806,2026-02-11,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,318902.0,FULFILLED,,2026-02-24
PO-DIST-1807,2026-02-11,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,300739.0,FULFILLED,,2026-03-03
PO-DIST-1808,2026-02-11,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,143263.0,FULFILLED,,2026-03-02
PO-DIST-1809,2026-02-11,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,85066.0,FULFILLED,,2026-03-04
PO-DIST-1810,2026-02-11,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,266621.0,FULFILLED,,2026-03-01
PO-DIST-1811,2026-02-11,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,87042.0,SUBMITTED,,2026-02-27
PO-DIST-1812,2026-02-11,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,455130.0,FULFILLED,,2026-02-24
PO-DIST-1813,2026-02-11,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,353312.0,FULFILLED,,2026-02-24
PO-DIST-1814,2026-02-11,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,415952.0,FULFILLED,,2026-02-28
PO-DIST-1815,2026-02-11,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,61196.0,FULFILLED,,2026-02-28
PO-DIST-1816,2026-02-13,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,406713.0,FULFILLED,,2026-02-27
PO-DIST-1817,2026-02-13,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,85987.0,FULFILLED,,2026-02-27
PO-DIST-1818,2026-02-13,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,475407.0,FULFILLED,,2026-03-04
PO-DIST-1819,2026-02-13,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,440074.0,FULFILLED,,2026-02-23
PO-DIST-1820,2026-02-13,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,390292.0,FULFILLED,,2026-03-05
PO-DIST-1821,2026-02-13,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,65220.0,FULFILLED,,2026-03-04
PO-DIST-1822,2026-02-16,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,213317.0,FULFILLED,,2026-03-08
PO-DIST-1823,2026-02-16,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,208703.0,FULFILLED,,2026-03-02
PO-DIST-1824,2026-02-16,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,119731.0,FULFILLED,,2026-03-03
PO-DIST-1825,2026-02-16,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,194648.0,FULFILLED,,2026-03-04
PO-DIST-1826,2026-02-16,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,374817.0,FULFILLED,,2026-03-01
PO-DIST-1827,2026-02-16,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,343556.0,FULFILLED,,2026-03-01
PO-DIST-1828,2026-02-18,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,402489.0,FULFILLED,,2026-03-04
PO-DIST-1829,2026-02-18,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,222623.0,FULFILLED,,2026-03-11
PO-DIST-1830,2026-02-18,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,410585.0,FULFILLED,,2026-03-08
PO-DIST-1831,2026-02-18,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,119593.0,FULFILLED,,2026-02-28
PO-DIST-1832,2026-02-18,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,157577.0,FULFILLED,,2026-03-09
PO-DIST-1833,2026-02-18,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,404762.0,FULFILLED,,2026-03-02
PO-DIST-1834,2026-02-18,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,142192.0,FULFILLED,,2026-03-07
PO-DIST-1835,2026-02-18,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,430424.0,FULFILLED,,2026-03-04
PO-DIST-1836,2026-02-18,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,241287.0,SUBMITTED,,2026-03-11
PO-DIST-1837,2026-02-18,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,263675.0,FULFILLED,,2026-02-28
PO-DIST-1838,2026-02-18,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,128953.0,FULFILLED,,2026-03-03
PO-DIST-1839,2026-02-20,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,411146.0,FULFILLED,,2026-03-12
PO-DIST-1840,2026-02-20,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,197681.0,FULFILLED,,2026-03-05
PO-DIST-1841,2026-02-20,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,301644.0,FULFILLED,,2026-03-09
PO-DIST-1842,2026-02-20,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,155259.0,SUBMITTED,,2026-03-06
PO-DIST-1843,2026-02-20,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,111279.0,FULFILLED,,2026-03-05
PO-DIST-1844,2026-02-20,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,243673.0,FULFILLED,,2026-03-12
PO-DIST-1845,2026-02-20,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,67247.0,SUBMITTED,,2026-03-10
PO-DIST-1846,2026-02-20,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,451957.0,FULFILLED,,2026-03-03
PO-DIST-1847,2026-02-23,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,209242.0,FULFILLED,,2026-03-06
PO-DIST-1848,2026-02-23,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,310143.0,FULFILLED,,2026-03-06
PO-DIST-1849,2026-02-23,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,473370.0,FULFILLED,,2026-03-14
PO-DIST-1850,2026-02-23,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,102446.0,FULFILLED,,2026-03-14
PO-DIST-1851,2026-02-23,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,326523.0,FULFILLED,,2026-03-15
PO-DIST-1852,2026-02-23,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,227068.0,FULFILLED,,2026-03-09
PO-DIST-1853,2026-02-23,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,443464.0,FULFILLED,,2026-03-09
PO-DIST-1854,2026-02-23,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,62223.0,FULFILLED,,2026-03-09
PO-DIST-1855,2026-02-25,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,267685.0,FULFILLED,,2026-03-07
PO-DIST-1856,2026-02-25,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,220190.0,FULFILLED,,2026-03-17
PO-DIST-1857,2026-02-25,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,298468.0,FULFILLED,,2026-03-13
PO-DIST-1858,2026-02-25,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,88505.0,FULFILLED,,2026-03-13
PO-DIST-1859,2026-02-25,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,75064.0,FULFILLED,,2026-03-12
PO-DIST-1860,2026-02-25,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,69855.0,FULFILLED,,2026-03-08
PO-DIST-1861,2026-02-25,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,200737.0,FULFILLED,,2026-03-18
PO-DIST-1862,2026-02-25,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,421432.0,FULFILLED,,2026-03-11
PO-DIST-1863,2026-02-27,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,294975.0,FULFILLED,,2026-03-20
PO-DIST-1864,2026-02-27,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,429596.0,FULFILLED,,2026-03-17
PO-DIST-1865,2026-02-27,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,137584.0,FULFILLED,,2026-03-17
PO-DIST-1866,2026-02-27,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,127552.0,FULFILLED,,2026-03-13
PO-DIST-1867,2026-02-27,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,344124.0,FULFILLED,,2026-03-17
PO-DIST-1868,2026-02-27,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,74504.0,FULFILLED,,2026-03-10
PO-DIST-1869,2026-02-27,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,299057.0,FULFILLED,,2026-03-17
PO-DIST-1870,2026-02-27,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,393812.0,FULFILLED,,2026-03-15
PO-DIST-1871,2026-03-02,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,270894.0,FULFILLED,,2026-03-15
PO-DIST-1872,2026-03-02,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,337147.0,FULFILLED,,2026-03-12
PO-DIST-1873,2026-03-02,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,434447.0,FULFILLED,,2026-03-22
PO-DIST-1874,2026-03-02,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,103023.0,FULFILLED,,2026-03-12
PO-DIST-1875,2026-03-02,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,69568.0,FULFILLED,,2026-03-19
PO-DIST-1876,2026-03-02,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,225661.0,FULFILLED,,2026-03-19
PO-DIST-1877,2026-03-02,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,72891.0,FULFILLED,,2026-03-16
PO-DIST-1878,2026-03-02,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,226456.0,FULFILLED,,2026-03-17
PO-DIST-1879,2026-03-02,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,334054.0,FULFILLED,,2026-03-20
PO-DIST-1880,2026-03-02,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,207526.0,FULFILLED,,2026-03-14
PO-DIST-1881,2026-03-04,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,443389.0,FULFILLED,,2026-03-18
PO-DIST-1882,2026-03-04,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,199102.0,FULFILLED,,2026-03-20
PO-DIST-1883,2026-03-04,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,299042.0,FULFILLED,,2026-03-17
PO-DIST-1884,2026-03-04,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,118199.0,FULFILLED,,2026-03-21
PO-DIST-1885,2026-03-04,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,97795.0,FULFILLED,,2026-03-23
PO-DIST-1886,2026-03-04,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,305483.0,FULFILLED,,2026-03-23
PO-DIST-1887,2026-03-04,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,111840.0,FULFILLED,,2026-03-22
PO-DIST-1888,2026-03-04,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,286000.0,FULFILLED,,2026-03-18
PO-DIST-1889,2026-03-04,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,465312.0,FULFILLED,,2026-03-21
PO-DIST-1890,2026-03-06,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,249606.0,SUBMITTED,,2026-03-24
PO-DIST-1891,2026-03-06,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,431547.0,FULFILLED,,2026-03-17
PO-DIST-1892,2026-03-06,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,66423.0,FULFILLED,,2026-03-18
PO-DIST-1893,2026-03-06,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,214407.0,FULFILLED,,2026-03-22
PO-DIST-1894,2026-03-06,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,343279.0,FULFILLED,,2026-03-26
PO-DIST-1895,2026-03-06,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,368788.0,FULFILLED,,2026-03-16
PO-DIST-1896,2026-03-06,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,243561.0,SUBMITTED,,2026-03-23
PO-DIST-1897,2026-03-09,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,399848.0,FULFILLED,,2026-03-23
PO-DIST-1898,2026-03-09,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,391259.0,FULFILLED,,2026-03-27
PO-DIST-1899,2026-03-09,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,377099.0,SUBMITTED,,2026-03-26
PO-DIST-1900,2026-03-09,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,150861.0,FULFILLED,,2026-03-22
PO-DIST-1901,2026-03-09,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,230348.0,SUBMITTED,,2026-03-22
PO-DIST-1902,2026-03-09,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,391040.0,FULFILLED,,2026-03-26
PO-DIST-1903,2026-03-09,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,258075.0,FULFILLED,,2026-03-21
PO-DIST-1904,2026-03-09,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,83497.0,FULFILLED,,2026-03-24
PO-DIST-1905,2026-03-11,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,385329.0,FULFILLED,,2026-03-27
PO-DIST-1906,2026-03-11,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,414878.0,FULFILLED,,2026-03-29
PO-DIST-1907,2026-03-11,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,131637.0,FULFILLED,,2026-03-22
PO-DIST-1908,2026-03-11,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,137955.0,FULFILLED,,2026-03-31
PO-DIST-1909,2026-03-11,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,279937.0,FULFILLED,,2026-03-24
PO-DIST-1910,2026-03-11,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,351081.0,FULFILLED,,2026-03-24
PO-DIST-1911,2026-03-13,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,266269.0,FULFILLED,,2026-04-01
PO-DIST-1912,2026-03-13,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,463514.0,FULFILLED,,2026-04-02
PO-DIST-1913,2026-03-13,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,358135.0,FULFILLED,,2026-03-25
PO-DIST-1914,2026-03-13,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,68870.0,FULFILLED,,2026-03-29
PO-DIST-1915,2026-03-13,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,153566.0,FULFILLED,,2026-03-29
PO-DIST-1916,2026-03-13,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,279181.0,FULFILLED,,2026-03-26
PO-DIST-1917,2026-03-13,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,125734.0,FULFILLED,,2026-03-28
PO-DIST-1918,2026-03-13,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,396507.0,FULFILLED,,2026-03-27
PO-DIST-1919,2026-03-13,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,181214.0,FULFILLED,,2026-03-24
PO-DIST-1920,2026-03-13,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,239618.0,FULFILLED,,2026-04-02
PO-DIST-1921,2026-03-13,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,95666.0,FULFILLED,,2026-03-30
PO-DIST-1922,2026-03-16,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,284267.0,FULFILLED,,2026-04-03
PO-DIST-1923,2026-03-16,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,351855.0,FULFILLED,,2026-04-04
PO-DIST-1924,2026-03-16,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,301423.0,FULFILLED,,2026-03-29
PO-DIST-1925,2026-03-16,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,69517.0,FULFILLED,,2026-03-26
PO-DIST-1926,2026-03-16,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,215412.0,FULFILLED,,2026-03-29
PO-DIST-1927,2026-03-16,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,258587.0,FULFILLED,,2026-04-02
PO-DIST-1928,2026-03-16,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,287342.0,FULFILLED,,2026-03-27
PO-DIST-1929,2026-03-18,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,351882.0,FULFILLED,,2026-04-01
PO-DIST-1930,2026-03-18,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,283362.0,FULFILLED,,2026-04-07
PO-DIST-1931,2026-03-18,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,230937.0,FULFILLED,,2026-04-07
PO-DIST-1932,2026-03-18,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,69148.0,FULFILLED,,2026-04-02
PO-DIST-1933,2026-03-18,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,88710.0,FULFILLED,,2026-04-01
PO-DIST-1934,2026-03-18,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,415217.0,FULFILLED,,2026-04-06
PO-DIST-1935,2026-03-18,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,345314.0,FULFILLED,,2026-04-01
PO-DIST-1936,2026-03-18,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,228636.0,FULFILLED,,2026-04-07
PO-DIST-1937,2026-03-18,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,194568.0,FULFILLED,,2026-04-04
PO-DIST-1938,2026-03-18,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,157758.0,FULFILLED,,2026-04-06
PO-DIST-1939,2026-03-20,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,472703.0,FULFILLED,,2026-04-08
PO-DIST-1940,2026-03-20,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,402002.0,FULFILLED,,2026-04-10
PO-DIST-1941,2026-03-20,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,334320.0,FULFILLED,,2026-04-06
PO-DIST-1942,2026-03-20,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,90806.0,FULFILLED,,2026-04-10
PO-DIST-1943,2026-03-20,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,379759.0,FULFILLED,,2026-04-05
PO-DIST-1944,2026-03-20,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,149118.0,FULFILLED,,2026-03-31
PO-DIST-1945,2026-03-20,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,339532.0,FULFILLED,,2026-04-02
PO-DIST-1946,2026-03-20,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,207968.0,FULFILLED,,2026-04-02
PO-DIST-1947,2026-03-20,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,275920.0,FULFILLED,,2026-04-07
PO-DIST-1948,2026-03-20,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,81803.0,FULFILLED,,2026-04-08
PO-DIST-1949,2026-03-23,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,364848.0,FULFILLED,,2026-04-04
PO-DIST-1950,2026-03-23,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,406353.0,FULFILLED,,2026-04-11
PO-DIST-1951,2026-03-23,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,211670.0,FULFILLED,,2026-04-04
PO-DIST-1952,2026-03-23,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,286477.0,FULFILLED,,2026-04-09
PO-DIST-1953,2026-03-23,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,347379.0,FULFILLED,,2026-04-04
PO-DIST-1954,2026-03-25,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,403046.0,FULFILLED,,2026-04-13
PO-DIST-1955,2026-03-25,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,307424.0,FULFILLED,,2026-04-07
PO-DIST-1956,2026-03-25,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,205122.0,FULFILLED,,2026-04-13
PO-DIST-1957,2026-03-25,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,200098.0,FULFILLED,,2026-04-07
