snapshot_id,snapshot_date,dc_location,region,sku_id,on_hand_units,available_units,required_demand_units,availability_percentage,stockout_status,reorder_in_transit_units
INV-SNAP-10239,2025-07-08,Seattle-DC-02,NA-West,SKU-9930,3536,2848,2942,96.8,false,1500
INV-SNAP-10240,2025-07-08,Seattle-DC-02,NA-West,SKU-2205,3539,3204,3391,94.49,false,0
INV-SNAP-10241,2025-07-09,Atlanta-DC-01,NA-East,SKU-8821,3155,2749,2828,97.21,false,0
INV-SNAP-10242,2025-07-09,Atlanta-DC-01,NA-East,SKU-4410,3034,2681,2748,97.56,false,0
INV-SNAP-10243,2025-07-09,Atlanta-DC-01,NA-East,SKU-5520,3887,3198,3388,94.39,false,5000
INV-SNAP-10244,2025-07-09,Atlanta-DC-01,NA-East,SKU-9930,3603,3121,3263,95.65,false,5000
INV-SNAP-10245,2025-07-09,Atlanta-DC-01,NA-East,SKU-2205,3200,2553,2693,94.8,false,5000
INV-SNAP-10246,2025-07-09,Charlotte-DC-02,NA-East,SKU-8821,3181,2555,2702,94.56,false,0
INV-SNAP-10247,2025-07-09,Charlotte-DC-02,NA-East,SKU-4410,3457,3109,3278,94.84,false,1500
INV-SNAP-10248,2025-07-09,Charlotte-DC-02,NA-East,SKU-5520,2989,2617,2746,95.3,false,5000
INV-SNAP-10249,2025-07-09,Charlotte-DC-02,NA-East,SKU-9930,3400,3072,3268,94.0,false,0
INV-SNAP-10250,2025-07-09,Charlotte-DC-02,NA-East,SKU-2205,3657,2969,3055,97.18,false,3000
INV-SNAP-10251,2025-07-09,Chicago-DC-01,NA-Central,SKU-8821,3345,3041,3225,94.29,false,5000
INV-SNAP-10252,2025-07-09,Chicago-DC-01,NA-Central,SKU-4410,3166,2848,2964,96.09,false,3000
INV-SNAP-10253,2025-07-09,Chicago-DC-01,NA-Central,SKU-5520,3391,2807,2880,97.47,false,1500
INV-SNAP-10254,2025-07-09,Chicago-DC-01,NA-Central,SKU-9930,3046,2552,2654,96.16,false,0
INV-SNAP-10255,2025-07-09,Chicago-DC-01,NA-Central,SKU-2205,3511,2876,3018,95.29,false,5000
INV-SNAP-10256,2025-07-09,Dallas-DC-02,NA-Central,SKU-8821,3227,2609,2679,97.39,false,3000
INV-SNAP-10257,2025-07-09,Dallas-DC-02,NA-Central,SKU-4410,3123,2700,2854,94.6,false,5000
INV-SNAP-10258,2025-07-09,Dallas-DC-02,NA-Central,SKU-5520,3719,3312,3389,97.73,false,1500
INV-SNAP-10259,2025-07-09,Dallas-DC-02,NA-Central,SKU-9930,3500,2907,2994,97.09,false,3000
INV-SNAP-10260,2025-07-09,Dallas-DC-02,NA-Central,SKU-2205,3305,2846,2957,96.25,false,3000
INV-SNAP-10261,2025-07-09,Reno-DC-01,NA-West,SKU-8821,3531,2943,3041,96.78,false,3000
INV-SNAP-10262,2025-07-09,Reno-DC-01,NA-West,SKU-4410,3188,2621,2746,95.45,false,0
INV-SNAP-10263,2025-07-09,Reno-DC-01,NA-West,SKU-5520,3394,2986,3170,94.2,false,3000
INV-SNAP-10264,2025-07-09,Reno-DC-01,NA-West,SKU-9930,2982,2638,2753,95.82,false,3000
INV-SNAP-10265,2025-07-09,Reno-DC-01,NA-West,SKU-2205,3533,2916,3018,96.62,false,1500
INV-SNAP-10266,2025-07-09,Seattle-DC-02,NA-West,SKU-8821,3758,3214,3298,97.45,false,0
INV-SNAP-10267,2025-07-09,Seattle-DC-02,NA-West,SKU-4410,3155,2669,2769,96.39,false,5000
INV-SNAP-10268,2025-07-09,Seattle-DC-02,NA-West,SKU-5520,3045,2725,2790,97.67,false,1500
INV-SNAP-10269,2025-07-09,Seattle-DC-02,NA-West,SKU-9930,3607,3076,3216,95.65,false,5000
INV-SNAP-10270,2025-07-09,Seattle-DC-02,NA-West,SKU-2205,3207,2658,2736,97.15,false,3000
INV-SNAP-10271,2025-07-10,Atlanta-DC-01,NA-East,SKU-8821,2787,2468,2611,94.52,false,0
INV-SNAP-10272,2025-07-10,Atlanta-DC-01,NA-East,SKU-4410,2947,2460,2612,94.18,false,3000
INV-SNAP-10273,2025-07-10,Atlanta-DC-01,NA-East,SKU-5520,3504,2959,3131,94.51,false,1500
INV-SNAP-10274,2025-07-10,Atlanta-DC-01,NA-East,SKU-9930,3225,2622,2730,96.04,false,3000
INV-SNAP-10275,2025-07-10,Atlanta-DC-01,NA-East,SKU-2205,3704,3151,3231,97.52,false,1500
INV-SNAP-10276,2025-07-10,Charlotte-DC-02,NA-East,SKU-8821,3559,3001,3126,96.0,false,3000
INV-SNAP-10277,2025-07-10,Charlotte-DC-02,NA-East,SKU-4410,3434,3107,3277,94.81,false,5000
INV-SNAP-10278,2025-07-10,Charlotte-DC-02,NA-East,SKU-5520,3390,2845,2959,96.15,false,1500
INV-SNAP-10279,2025-07-10,Charlotte-DC-02,NA-East,SKU-9930,3475,3169,3310,95.74,false,5000
INV-SNAP-10280,2025-07-10,Charlotte-DC-02,NA-East,SKU-2205,3831,3209,3292,97.48,false,1500
INV-SNAP-10281,2025-07-10,Chicago-DC-01,NA-Central,SKU-8821,3196,2689,2794,96.24,false,5000
INV-SNAP-10282,2025-07-10,Chicago-DC-01,NA-Central,SKU-4410,3289,2969,3086,96.21,false,1500
INV-SNAP-10283,2025-07-10,Chicago-DC-01,NA-Central,SKU-5520,3050,2688,2807,95.76,false,5000
INV-SNAP-10284,2025-07-10,Chicago-DC-01,NA-Central,SKU-9930,3896,3217,3326,96.72,false,3000
INV-SNAP-10285,2025-07-10,Chicago-DC-01,NA-Central,SKU-2205,3207,2809,2978,94.33,false,0
INV-SNAP-10286,2025-07-10,Dallas-DC-02,NA-Central,SKU-8821,3218,2829,2944,96.09,false,5000
INV-SNAP-10287,2025-07-10,Dallas-DC-02,NA-Central,SKU-4410,3355,2742,2801,97.89,false,3000
INV-SNAP-10288,2025-07-10,Dallas-DC-02,NA-Central,SKU-5520,3858,3281,3357,97.74,false,5000
INV-SNAP-10289,2025-07-10,Dallas-DC-02,NA-Central,SKU-9930,3038,2661,2825,94.19,false,3000
INV-SNAP-10290,2025-07-10,Dallas-DC-02,NA-Central,SKU-2205,3526,2880,2985,96.48,false,1500
INV-SNAP-10291,2025-07-10,Reno-DC-01,NA-West,SKU-8821,3039,2702,2837,95.24,false,5000
INV-SNAP-10292,2025-07-10,Reno-DC-01,NA-West,SKU-4410,3320,2795,2877,97.15,false,5000
INV-SNAP-10293,2025-07-10,Reno-DC-01,NA-West,SKU-5520,3771,3097,3248,95.35,false,3000
INV-SNAP-10294,2025-07-10,Reno-DC-01,NA-West,SKU-9930,3577,3003,3179,94.46,false,3000
INV-SNAP-10295,2025-07-10,Reno-DC-01,NA-West,SKU-2205,3389,2720,2832,96.05,false,5000
INV-SNAP-10296,2025-07-10,Seattle-DC-02,NA-West,SKU-8821,2907,2509,2605,96.31,false,0
INV-SNAP-10297,2025-07-10,Seattle-DC-02,NA-West,SKU-4410,3151,2652,2770,95.74,false,0
INV-SNAP-10298,2025-07-10,Seattle-DC-02,NA-West,SKU-5520,3492,2801,2891,96.89,false,3000
INV-SNAP-10299,2025-07-10,Seattle-DC-02,NA-West,SKU-9930,3075,2594,2666,97.3,false,5000
INV-SNAP-10300,2025-07-10,Seattle-DC-02,NA-West,SKU-2205,3076,2659,2732,97.33,false,3000
INV-SNAP-10301,2025-07-11,Atlanta-DC-01,NA-East,SKU-8821,3793,3102,3215,96.49,false,0
INV-SNAP-10302,2025-07-11,Atlanta-DC-01,NA-East,SKU-4410,3261,2797,2959,94.53,false,3000
INV-SNAP-10303,2025-07-11,Atlanta-DC-01,NA-East,SKU-5520,2948,2550,2628,97.03,false,0
INV-SNAP-10304,2025-07-11,Atlanta-DC-01,NA-East,SKU-9930,3265,2590,2652,97.66,false,5000
INV-SNAP-10305,2025-07-11,Atlanta-DC-01,NA-East,SKU-2205,3297,2908,3087,94.2,false,5000
INV-SNAP-10306,2025-07-11,Charlotte-DC-02,NA-East,SKU-8821,3304,2903,3081,94.22,false,5000
INV-SNAP-10307,2025-07-11,Charlotte-DC-02,NA-East,SKU-4410,3142,2784,2855,97.51,false,1500
INV-SNAP-10308,2025-07-11,Charlotte-DC-02,NA-East,SKU-5520,3733,3177,3259,97.48,false,3000
INV-SNAP-10309,2025-07-11,Charlotte-DC-02,NA-East,SKU-9930,3678,3272,3391,96.49,false,1500
INV-SNAP-10310,2025-07-11,Charlotte-DC-02,NA-East,SKU-2205,3175,2556,2640,96.82,false,1500
INV-SNAP-10311,2025-07-11,Chicago-DC-01,NA-Central,SKU-8821,3140,2621,2728,96.08,false,3000
INV-SNAP-10312,2025-07-11,Chicago-DC-01,NA-Central,SKU-4410,3540,2918,3076,94.86,false,3000
INV-SNAP-10313,2025-07-11,Chicago-DC-01,NA-Central,SKU-5520,3498,2848,2993,95.16,false,0
INV-SNAP-10314,2025-07-11,Chicago-DC-01,NA-Central,SKU-9930,3441,3071,3234,94.96,false,1500
INV-SNAP-10315,2025-07-11,Chicago-DC-01,NA-Central,SKU-2205,3800,3276,3353,97.7,false,0
INV-SNAP-10316,2025-07-11,Dallas-DC-02,NA-Central,SKU-8821,3468,3148,3349,94.0,false,3000
INV-SNAP-10317,2025-07-11,Dallas-DC-02,NA-Central,SKU-4410,3737,3200,3304,96.85,false,3000
INV-SNAP-10318,2025-07-11,Dallas-DC-02,NA-Central,SKU-5520,3076,2577,2666,96.66,false,0
INV-SNAP-10319,2025-07-11,Dallas-DC-02,NA-Central,SKU-9930,3520,3101,3289,94.28,false,3000
INV-SNAP-10320,2025-07-11,Dallas-DC-02,NA-Central,SKU-2205,3061,2620,2686,97.54,false,0
INV-SNAP-10321,2025-07-11,Reno-DC-01,NA-West,SKU-8821,3052,2650,2767,95.77,false,5000
INV-SNAP-10322,2025-07-11,Reno-DC-01,NA-West,SKU-4410,3753,3253,3397,95.76,false,0
INV-SNAP-10323,2025-07-11,Reno-DC-01,NA-West,SKU-5520,3639,3064,3161,96.93,false,5000
INV-SNAP-10324,2025-07-11,Reno-DC-01,NA-West,SKU-9930,3192,2853,2986,95.55,false,3000
INV-SNAP-10325,2025-07-11,Reno-DC-01,NA-West,SKU-2205,3247,2560,2662,96.17,false,5000
INV-SNAP-10326,2025-07-11,Seattle-DC-02,NA-West,SKU-8821,3194,2587,2701,95.78,false,1500
INV-SNAP-10327,2025-07-11,Seattle-DC-02,NA-West,SKU-4410,3211,2745,2863,95.88,false,0
INV-SNAP-10328,2025-07-11,Seattle-DC-02,NA-West,SKU-5520,3383,2777,2927,94.88,false,1500
INV-SNAP-10329,2025-07-11,Seattle-DC-02,NA-West,SKU-9930,3129,2582,2666,96.85,false,5000
INV-SNAP-10330,2025-07-11,Seattle-DC-02,NA-West,SKU-2205,2987,2542,2635,96.47,false,3000
INV-SNAP-10331,2025-07-12,Atlanta-DC-01,NA-East,SKU-8821,3817,3128,3256,96.07,false,0
INV-SNAP-10332,2025-07-12,Atlanta-DC-01,NA-East,SKU-4410,3314,2893,2971,97.37,false,5000
INV-SNAP-10333,2025-07-12,Atlanta-DC-01,NA-East,SKU-5520,3376,2731,2842,96.09,false,1500
INV-SNAP-10334,2025-07-12,Atlanta-DC-01,NA-East,SKU-9930,3108,2717,2842,95.6,false,0
INV-SNAP-10335,2025-07-12,Atlanta-DC-01,NA-East,SKU-2205,3537,3006,3194,94.11,false,0
INV-SNAP-10336,2025-07-12,Charlotte-DC-02,NA-East,SKU-8821,2978,2648,2743,96.54,false,3000
INV-SNAP-10337,2025-07-12,Charlotte-DC-02,NA-East,SKU-4410,3783,3170,3356,94.46,false,3000
INV-SNAP-10338,2025-07-12,Charlotte-DC-02,NA-East,SKU-5520,3361,2811,2966,94.77,false,0
INV-SNAP-10339,2025-07-12,Charlotte-DC-02,NA-East,SKU-9930,3378,2772,2904,95.45,false,3000
INV-SNAP-10340,2025-07-12,Charlotte-DC-02,NA-East,SKU-2205,3111,2497,2635,94.76,false,0
INV-SNAP-10341,2025-07-12,Chicago-DC-01,NA-Central,SKU-8821,3256,2712,2773,97.8,false,0
INV-SNAP-10342,2025-07-12,Chicago-DC-01,NA-Central,SKU-4410,3577,3177,3262,97.39,false,0
INV-SNAP-10343,2025-07-12,Chicago-DC-01,NA-Central,SKU-5520,3487,3108,3195,97.28,false,1500
INV-SNAP-10344,2025-07-12,Chicago-DC-01,NA-Central,SKU-9930,3240,2939,3025,97.16,false,1500
INV-SNAP-10345,2025-07-12,Chicago-DC-01,NA-Central,SKU-2205,3382,2697,2810,95.98,false,0
INV-SNAP-10346,2025-07-12,Dallas-DC-02,NA-Central,SKU-8821,3304,2676,2839,94.26,false,5000
INV-SNAP-10347,2025-07-12,Dallas-DC-02,NA-Central,SKU-4410,3465,2855,3019,94.57,false,3000
INV-SNAP-10348,2025-07-12,Dallas-DC-02,NA-Central,SKU-5520,3342,2720,2882,94.38,false,5000
INV-SNAP-10349,2025-07-12,Dallas-DC-02,NA-Central,SKU-9930,3429,2855,2961,96.42,false,5000
INV-SNAP-10350,2025-07-12,Dallas-DC-02,NA-Central,SKU-2205,3577,3193,3279,97.38,false,0
INV-SNAP-10351,2025-07-12,Reno-DC-01,NA-West,SKU-8821,3072,2712,2793,97.1,false,1500
INV-SNAP-10352,2025-07-12,Reno-DC-01,NA-West,SKU-4410,3633,3232,3301,97.91,false,5000
INV-SNAP-10353,2025-07-12,Reno-DC-01,NA-West,SKU-5520,3209,2564,2652,96.68,false,1500
INV-SNAP-10354,2025-07-12,Reno-DC-01,NA-West,SKU-9930,3475,2829,2980,94.93,false,5000
INV-SNAP-10355,2025-07-12,Reno-DC-01,NA-West,SKU-2205,2862,2551,2681,95.15,false,0
INV-SNAP-10356,2025-07-12,Seattle-DC-02,NA-West,SKU-8821,2971,2646,2774,95.39,false,0
INV-SNAP-10357,2025-07-12,Seattle-DC-02,NA-West,SKU-4410,3362,3034,3121,97.21,false,0
INV-SNAP-10358,2025-07-12,Seattle-DC-02,NA-West,SKU-5520,3027,2691,2764,97.36,false,5000
INV-SNAP-10359,2025-07-12,Seattle-DC-02,NA-West,SKU-9930,3310,2959,3077,96.17,false,5000
INV-SNAP-10360,2025-07-12,Seattle-DC-02,NA-West,SKU-2205,3044,2632,2772,94.95,false,1500
INV-SNAP-10361,2025-07-13,Atlanta-DC-01,NA-East,SKU-8821,3376,2738,2882,95.0,false,3000
INV-SNAP-10362,2025-07-13,Atlanta-DC-01,NA-East,SKU-4410,3000,2657,2749,96.65,false,1500
INV-SNAP-10363,2025-07-13,Atlanta-DC-01,NA-East,SKU-5520,3818,3254,3365,96.7,false,5000
INV-SNAP-10364,2025-07-13,Atlanta-DC-01,NA-East,SKU-9930,2925,2568,2712,94.69,false,5000
INV-SNAP-10365,2025-07-13,Atlanta-DC-01,NA-East,SKU-2205,3815,3272,3346,97.79,false,3000
INV-SNAP-10366,2025-07-13,Charlotte-DC-02,NA-East,SKU-8821,3395,2922,3025,96.6,false,3000
INV-SNAP-10367,2025-07-13,Charlotte-DC-02,NA-East,SKU-4410,3300,2923,3048,95.9,false,0
INV-SNAP-10368,2025-07-13,Charlotte-DC-02,NA-East,SKU-5520,3112,2603,2669,97.53,false,3000
INV-SNAP-10369,2025-07-13,Charlotte-DC-02,NA-East,SKU-9930,3030,2659,2823,94.19,false,3000
INV-SNAP-10370,2025-07-13,Charlotte-DC-02,NA-East,SKU-2205,2836,2525,2665,94.75,false,3000
INV-SNAP-10371,2025-07-13,Chicago-DC-01,NA-Central,SKU-8821,3255,2821,2986,94.47,false,0
INV-SNAP-10372,2025-07-13,Chicago-DC-01,NA-Central,SKU-4410,3088,2589,2670,96.97,false,0
INV-SNAP-10373,2025-07-13,Chicago-DC-01,NA-Central,SKU-5520,3311,2754,2889,95.33,false,3000
INV-SNAP-10374,2025-07-13,Chicago-DC-01,NA-Central,SKU-9930,3218,2625,2790,94.09,false,0
INV-SNAP-10375,2025-07-13,Chicago-DC-01,NA-Central,SKU-2205,3205,2767,2860,96.75,false,0
INV-SNAP-10376,2025-07-13,Dallas-DC-02,NA-Central,SKU-8821,3050,2701,2859,94.47,false,3000
INV-SNAP-10377,2025-07-13,Dallas-DC-02,NA-Central,SKU-4410,3591,3121,3210,97.23,false,3000
INV-SNAP-10378,2025-07-13,Dallas-DC-02,NA-Central,SKU-5520,3059,2682,2853,94.01,false,5000
INV-SNAP-10379,2025-07-13,Dallas-DC-02,NA-Central,SKU-9930,3287,2722,2823,96.42,false,5000
INV-SNAP-10380,2025-07-13,Dallas-DC-02,NA-Central,SKU-2205,3126,2740,2840,96.48,false,1500
INV-SNAP-10381,2025-07-13,Reno-DC-01,NA-West,SKU-8821,3788,3263,3370,96.82,false,1500
INV-SNAP-10382,2025-07-13,Reno-DC-01,NA-West,SKU-4410,3529,2939,3050,96.36,false,0
INV-SNAP-10383,2025-07-13,Reno-DC-01,NA-West,SKU-5520,3278,2903,2979,97.45,false,1500
INV-SNAP-10384,2025-07-13,Reno-DC-01,NA-West,SKU-9930,3205,2843,2962,95.98,false,0
INV-SNAP-10385,2025-07-13,Reno-DC-01,NA-West,SKU-2205,3030,2684,2796,95.99,false,3000
INV-SNAP-10386,2025-07-13,Seattle-DC-02,NA-West,SKU-8821,3603,3112,3294,94.47,false,1500
INV-SNAP-10387,2025-07-13,Seattle-DC-02,NA-West,SKU-4410,3744,3309,3378,97.96,false,3000
INV-SNAP-10388,2025-07-13,Seattle-DC-02,NA-West,SKU-5520,3774,3090,3172,97.41,false,1500
INV-SNAP-10389,2025-07-13,Seattle-DC-02,NA-West,SKU-9930,3251,2945,3117,94.48,false,5000
INV-SNAP-10390,2025-07-13,Seattle-DC-02,NA-West,SKU-2205,3812,3228,3377,95.59,false,0
INV-SNAP-10391,2025-07-14,Atlanta-DC-01,NA-East,SKU-8821,3671,2985,3135,95.22,false,0
INV-SNAP-10392,2025-07-14,Atlanta-DC-01,NA-East,SKU-4410,2976,2584,2670,96.78,false,0
INV-SNAP-10393,2025-07-14,Atlanta-DC-01,NA-East,SKU-5520,2873,2548,2667,95.54,false,1500
INV-SNAP-10394,2025-07-14,Atlanta-DC-01,NA-East,SKU-9930,3426,3066,3204,95.69,false,0
INV-SNAP-10395,2025-07-14,Atlanta-DC-01,NA-East,SKU-2205,3264,2566,2649,96.87,false,1500
INV-SNAP-10396,2025-07-14,Charlotte-DC-02,NA-East,SKU-8821,3365,2851,2999,95.07,false,5000
INV-SNAP-10397,2025-07-14,Charlotte-DC-02,NA-East,SKU-4410,3492,3180,3321,95.75,false,5000
INV-SNAP-10398,2025-07-14,Charlotte-DC-02,NA-East,SKU-5520,3093,2694,2798,96.28,false,3000
INV-SNAP-10399,2025-07-14,Charlotte-DC-02,NA-East,SKU-9930,3300,2631,2707,97.19,false,5000
INV-SNAP-10400,2025-07-14,Charlotte-DC-02,NA-East,SKU-2205,3559,3104,3208,96.76,false,1500
INV-SNAP-10401,2025-07-14,Chicago-DC-01,NA-Central,SKU-8821,3538,3012,3156,95.44,false,1500
INV-SNAP-10402,2025-07-14,Chicago-DC-01,NA-Central,SKU-4410,3332,2807,2919,96.16,false,0
INV-SNAP-10403,2025-07-14,Chicago-DC-01,NA-Central,SKU-5520,3267,2741,2906,94.32,false,5000
INV-SNAP-10404,2025-07-14,Chicago-DC-01,NA-Central,SKU-9930,3031,2582,2709,95.31,false,3000
INV-SNAP-10405,2025-07-14,Chicago-DC-01,NA-Central,SKU-2205,3355,2977,3134,94.99,false,5000
INV-SNAP-10406,2025-07-14,Dallas-DC-02,NA-Central,SKU-8821,3274,2674,2754,97.1,false,3000
INV-SNAP-10407,2025-07-14,Dallas-DC-02,NA-Central,SKU-4410,3401,2828,2995,94.42,false,1500
INV-SNAP-10408,2025-07-14,Dallas-DC-02,NA-Central,SKU-5520,3668,3096,3249,95.29,false,0
INV-SNAP-10409,2025-07-14,Dallas-DC-02,NA-Central,SKU-9930,3631,3016,3209,93.99,false,5000
INV-SNAP-10410,2025-07-14,Dallas-DC-02,NA-Central,SKU-2205,3104,2676,2801,95.54,false,1500
INV-SNAP-10411,2025-07-14,Reno-DC-01,NA-West,SKU-8821,3219,2699,2800,96.39,false,0
INV-SNAP-10412,2025-07-14,Reno-DC-01,NA-West,SKU-4410,3247,2685,2761,97.25,false,0
INV-SNAP-10413,2025-07-14,Reno-DC-01,NA-West,SKU-5520,3052,2575,2738,94.05,false,3000
INV-SNAP-10414,2025-07-14,Reno-DC-01,NA-West,SKU-9930,3038,2632,2748,95.78,false,0
INV-SNAP-10415,2025-07-14,Reno-DC-01,NA-West,SKU-2205,3606,2969,3152,94.19,false,0
INV-SNAP-10416,2025-07-14,Seattle-DC-02,NA-West,SKU-8821,3380,2975,3134,94.93,false,5000
INV-SNAP-10417,2025-07-14,Seattle-DC-02,NA-West,SKU-4410,3694,3150,3311,95.14,false,1500
INV-SNAP-10418,2025-07-14,Seattle-DC-02,NA-West,SKU-5520,3083,2609,2700,96.63,false,3000
INV-SNAP-10419,2025-07-14,Seattle-DC-02,NA-West,SKU-9930,3496,3077,3170,97.07,false,5000
INV-SNAP-10420,2025-07-14,Seattle-DC-02,NA-West,SKU-2205,3745,3059,3229,94.74,false,0
INV-SNAP-10421,2025-07-15,Atlanta-DC-01,NA-East,SKU-8821,3476,2910,2997,97.1,false,5000
INV-SNAP-10422,2025-07-15,Atlanta-DC-01,NA-East,SKU-4410,3184,2611,2704,96.56,false,3000
INV-SNAP-10423,2025-07-15,Atlanta-DC-01,NA-East,SKU-5520,3184,2736,2856,95.8,false,0
INV-SNAP-10424,2025-07-15,Atlanta-DC-01,NA-East,SKU-9930,3376,2728,2834,96.26,false,0
INV-SNAP-10425,2025-07-15,Atlanta-DC-01,NA-East,SKU-2205,3709,3051,3162,96.49,false,3000
INV-SNAP-10426,2025-07-15,Charlotte-DC-02,NA-East,SKU-8821,3379,2692,2817,95.56,false,3000
INV-SNAP-10427,2025-07-15,Charlotte-DC-02,NA-East,SKU-4410,3501,3028,3128,96.8,false,5000
INV-SNAP-10428,2025-07-15,Charlotte-DC-02,NA-East,SKU-5520,3578,3110,3301,94.21,false,5000
INV-SNAP-10429,2025-07-15,Charlotte-DC-02,NA-East,SKU-9930,3895,3255,3332,97.69,false,3000
INV-SNAP-10430,2025-07-15,Charlotte-DC-02,NA-East,SKU-2205,3245,2576,2736,94.15,false,5000
INV-SNAP-10431,2025-07-15,Chicago-DC-01,NA-Central,SKU-8821,3487,2854,2976,95.9,false,3000
INV-SNAP-10432,2025-07-15,Chicago-DC-01,NA-Central,SKU-4410,3016,2692,2760,97.54,false,0
INV-SNAP-10433,2025-07-15,Chicago-DC-01,NA-Central,SKU-5520,3741,3229,3337,96.76,false,3000
INV-SNAP-10434,2025-07-15,Chicago-DC-01,NA-Central,SKU-9930,3788,3267,3396,96.2,false,0
INV-SNAP-10435,2025-07-15,Chicago-DC-01,NA-Central,SKU-2205,3407,2742,2879,95.24,false,1500
INV-SNAP-10436,2025-07-15,Dallas-DC-02,NA-Central,SKU-8821,3671,3281,3370,97.36,false,1500
INV-SNAP-10437,2025-07-15,Dallas-DC-02,NA-Central,SKU-4410,3080,2530,2632,96.12,false,0
INV-SNAP-10438,2025-07-15,Dallas-DC-02,NA-Central,SKU-5520,3307,2924,3022,96.76,false,5000
INV-SNAP-10439,2025-07-15,Dallas-DC-02,NA-Central,SKU-9930,3540,3111,3185,97.68,false,3000
INV-SNAP-10440,2025-07-15,Dallas-DC-02,NA-Central,SKU-2205,3754,3265,3347,97.55,false,0
INV-SNAP-10441,2025-07-15,Reno-DC-01,NA-West,SKU-8821,3120,2765,2826,97.84,false,0
INV-SNAP-10442,2025-07-15,Reno-DC-01,NA-West,SKU-4410,3194,2667,2753,96.88,false,5000
INV-SNAP-10443,2025-07-15,Reno-DC-01,NA-West,SKU-5520,3000,2674,2798,95.57,false,5000
INV-SNAP-10444,2025-07-15,Reno-DC-01,NA-West,SKU-9930,3329,2897,3019,95.96,false,1500
INV-SNAP-10445,2025-07-15,Reno-DC-01,NA-West,SKU-2205,3409,2819,2885,97.71,false,5000
INV-SNAP-10446,2025-07-15,Seattle-DC-02,NA-West,SKU-8821,3549,3063,3195,95.87,false,5000
INV-SNAP-10447,2025-07-15,Seattle-DC-02,NA-West,SKU-4410,2836,2462,2613,94.22,false,5000
INV-SNAP-10448,2025-07-15,Seattle-DC-02,NA-West,SKU-5520,3251,2769,2838,97.57,false,1500
INV-SNAP-10449,2025-07-15,Seattle-DC-02,NA-West,SKU-9930,3290,2645,2736,96.67,false,5000
INV-SNAP-10450,2025-07-15,Seattle-DC-02,NA-West,SKU-2205,3403,2876,2973,96.74,false,3000
INV-SNAP-10451,2025-07-16,Atlanta-DC-01,NA-East,SKU-8821,3457,2817,2946,95.62,false,5000
INV-SNAP-10452,2025-07-16,Atlanta-DC-01,NA-East,SKU-4410,3255,2952,3126,94.43,false,0
INV-SNAP-10453,2025-07-16,Atlanta-DC-01,NA-East,SKU-5520,2987,2523,2637,95.68,false,3000
INV-SNAP-10454,2025-07-16,Atlanta-DC-01,NA-East,SKU-9930,3573,3149,3302,95.37,false,3000
INV-SNAP-10455,2025-07-16,Atlanta-DC-01,NA-East,SKU-2205,3160,2492,2649,94.07,false,3000
INV-SNAP-10456,2025-07-16,Charlotte-DC-02,NA-East,SKU-8821,3387,2783,2884,96.5,false,1500
INV-SNAP-10457,2025-07-16,Charlotte-DC-02,NA-East,SKU-4410,3295,2657,2808,94.62,false,5000
INV-SNAP-10458,2025-07-16,Charlotte-DC-02,NA-East,SKU-5520,3419,2934,3060,95.88,false,0
INV-SNAP-10459,2025-07-16,Charlotte-DC-02,NA-East,SKU-9930,3673,3056,3220,94.91,false,1500
INV-SNAP-10460,2025-07-16,Charlotte-DC-02,NA-East,SKU-2205,3509,3110,3269,95.14,false,1500
INV-SNAP-10461,2025-07-16,Chicago-DC-01,NA-Central,SKU-8821,3378,3012,3171,94.99,false,3000
INV-SNAP-10462,2025-07-16,Chicago-DC-01,NA-Central,SKU-4410,3049,2743,2852,96.18,false,1500
INV-SNAP-10463,2025-07-16,Chicago-DC-01,NA-Central,SKU-5520,3046,2543,2699,94.22,false,5000
INV-SNAP-10464,2025-07-16,Chicago-DC-01,NA-Central,SKU-9930,3034,2696,2806,96.08,false,5000
INV-SNAP-10465,2025-07-16,Chicago-DC-01,NA-Central,SKU-2205,3745,3178,3305,96.16,false,0
INV-SNAP-10466,2025-07-16,Dallas-DC-02,NA-Central,SKU-8821,3677,3078,3201,96.16,false,1500
INV-SNAP-10467,2025-07-16,Dallas-DC-02,NA-Central,SKU-4410,3601,3204,3301,97.06,false,3000
INV-SNAP-10468,2025-07-16,Dallas-DC-02,NA-Central,SKU-5520,3373,2818,2883,97.75,false,3000
INV-SNAP-10469,2025-07-16,Dallas-DC-02,NA-Central,SKU-9930,3716,3130,3311,94.53,false,0
INV-SNAP-10470,2025-07-16,Dallas-DC-02,NA-Central,SKU-2205,3499,2811,2891,97.23,false,0
INV-SNAP-10471,2025-07-16,Reno-DC-01,NA-West,SKU-8821,3513,3025,3119,96.99,false,3000
INV-SNAP-10472,2025-07-16,Reno-DC-01,NA-West,SKU-4410,3502,3074,3165,97.12,false,5000
INV-SNAP-10473,2025-07-16,Reno-DC-01,NA-West,SKU-5520,3465,3107,3228,96.25,false,0
INV-SNAP-10474,2025-07-16,Reno-DC-01,NA-West,SKU-9930,3417,2998,3160,94.87,false,5000
INV-SNAP-10475,2025-07-16,Reno-DC-01,NA-West,SKU-2205,3789,3199,3357,95.29,false,1500
INV-SNAP-10476,2025-07-16,Seattle-DC-02,NA-West,SKU-8821,3203,2832,2936,96.46,false,0
INV-SNAP-10477,2025-07-16,Seattle-DC-02,NA-West,SKU-4410,2972,2659,2793,95.2,false,1500
