ticket_id,created_at,region,source_entity,category,severity,subject,content_summary,sentiment_score
ZD-TK-1106,2025-07-17T13:22:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.21
ZD-TK-1107,2025-07-17T15:56:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.33
ZD-TK-1108,2025-07-17T09:28:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.09
ZD-TK-1109,2025-07-18T17:16:00Z,NA-East,DIST-TRI-STATE-OPS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-TRI-STATE-OPS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.23
ZD-TK-1110,2025-07-18T13:22:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.04
ZD-TK-1111,2025-07-18T13:30:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.21
ZD-TK-1112,2025-07-18T14:35:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.09
ZD-TK-1113,2025-07-18T08:59:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.25
ZD-TK-1114,2025-07-18T11:27:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.08
ZD-TK-1115,2025-07-18T09:18:00Z,NA-West,DIST-PACIFIC-LOGISTICS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.19
ZD-TK-1116,2025-07-19T12:03:00Z,NA-East,DIST-SUNBELT-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-SUNBELT-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.06
ZD-TK-1117,2025-07-19T16:13:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.12
ZD-TK-1118,2025-07-19T13:42:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.09
ZD-TK-1119,2025-07-19T11:52:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.33
ZD-TK-1120,2025-07-19T15:14:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.06
ZD-TK-1121,2025-07-20T13:20:00Z,NA-East,DIST-TRI-STATE-OPS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-TRI-STATE-OPS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.26
ZD-TK-1122,2025-07-20T14:47:00Z,NA-East,DIST-EMPIRE-IND,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.22
ZD-TK-1123,2025-07-20T09:44:00Z,NA-East,DIST-EMPIRE-IND,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.1
ZD-TK-1124,2025-07-20T11:17:00Z,NA-Central,DIST-MIDWEST-DIRECT,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.2
ZD-TK-1125,2025-07-20T17:46:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.08
ZD-TK-1126,2025-07-20T17:51:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.26
ZD-TK-1127,2025-07-20T10:27:00Z,NA-West,DIST-PACIFIC-LOGISTICS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.32
ZD-TK-1128,2025-07-20T11:05:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.12
ZD-TK-1129,2025-07-21T12:32:00Z,NA-East,DIST-COASTAL-WHOLESALE,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.07
ZD-TK-1130,2025-07-21T12:40:00Z,NA-East,DIST-EMPIRE-IND,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.23
ZD-TK-1131,2025-07-21T16:43:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.22
ZD-TK-1132,2025-07-21T14:31:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.07
ZD-TK-1133,2025-07-21T16:52:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.23
ZD-TK-1134,2025-07-21T11:15:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.32
ZD-TK-1135,2025-07-22T15:13:00Z,NA-East,DIST-COASTAL-WHOLESALE,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.13
ZD-TK-1136,2025-07-22T11:44:00Z,NA-East,DIST-TRI-STATE-OPS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-TRI-STATE-OPS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.21
ZD-TK-1137,2025-07-22T17:40:00Z,NA-East,DIST-TRI-STATE-OPS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-TRI-STATE-OPS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.03
ZD-TK-1138,2025-07-22T12:27:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.26
ZD-TK-1139,2025-07-22T17:57:00Z,NA-Central,DIST-MIDWEST-DIRECT,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.25
ZD-TK-1140,2025-07-22T14:19:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.32
ZD-TK-1141,2025-07-22T12:57:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.16
ZD-TK-1142,2025-07-23T14:00:00Z,NA-East,DIST-TRI-STATE-OPS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-TRI-STATE-OPS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.1
ZD-TK-1143,2025-07-23T12:32:00Z,NA-East,DIST-APEX-EAST,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-APEX-EAST,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.08
ZD-TK-1144,2025-07-23T09:03:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.29
ZD-TK-1145,2025-07-23T15:30:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.07
ZD-TK-1146,2025-07-23T17:46:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.28
ZD-TK-1147,2025-07-23T10:50:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.02
ZD-TK-1148,2025-07-23T09:14:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.32
ZD-TK-1149,2025-07-24T14:12:00Z,NA-East,DIST-SUNBELT-PARTS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-SUNBELT-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.16
ZD-TK-1150,2025-07-24T09:24:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.22
ZD-TK-1151,2025-07-24T12:38:00Z,NA-West,DIST-CAL-ENTERPRISE,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.15
ZD-TK-1152,2025-07-24T16:59:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.12
ZD-TK-1153,2025-07-24T10:19:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.25
ZD-TK-1154,2025-07-25T09:31:00Z,NA-East,DIST-COASTAL-WHOLESALE,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.13
ZD-TK-1155,2025-07-25T13:01:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.04
ZD-TK-1156,2025-07-25T16:41:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.17
ZD-TK-1157,2025-07-25T11:04:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.31
ZD-TK-1158,2025-07-25T13:07:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.25
ZD-TK-1159,2025-07-26T16:19:00Z,NA-East,DIST-MIDATL-SUPPLY,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MIDATL-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.34
ZD-TK-1160,2025-07-26T10:19:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.25
ZD-TK-1161,2025-07-26T09:29:00Z,NA-Central,DIST-MIDWEST-DIRECT,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.24
ZD-TK-1162,2025-07-26T16:42:00Z,NA-West,DIST-CAL-ENTERPRISE,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.29
ZD-TK-1163,2025-07-26T08:39:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.25
ZD-TK-1164,2025-07-27T08:23:00Z,NA-East,DIST-EMPIRE-IND,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-EMPIRE-IND,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.07
ZD-TK-1165,2025-07-27T09:03:00Z,NA-East,DIST-TRI-STATE-OPS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-TRI-STATE-OPS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.12
ZD-TK-1166,2025-07-27T16:51:00Z,NA-East,DIST-COASTAL-WHOLESALE,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-COASTAL-WHOLESALE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.34
ZD-TK-1167,2025-07-27T10:37:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.07
ZD-TK-1168,2025-07-27T09:48:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.01
ZD-TK-1169,2025-07-27T17:27:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.14
ZD-TK-1170,2025-07-27T08:24:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.26
ZD-TK-1171,2025-07-28T10:55:00Z,NA-East,DIST-MIDATL-SUPPLY,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MIDATL-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.09
ZD-TK-1172,2025-07-28T16:15:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.22
ZD-TK-1173,2025-07-28T09:50:00Z,NA-West,DIST-PACIFIC-LOGISTICS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.16
ZD-TK-1174,2025-07-28T10:56:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.33
ZD-TK-1175,2025-07-29T16:57:00Z,NA-East,DIST-MIDATL-SUPPLY,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-MIDATL-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.04
ZD-TK-1176,2025-07-29T11:00:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.35
ZD-TK-1177,2025-07-29T12:00:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.11
ZD-TK-1178,2025-07-29T09:53:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.26
ZD-TK-1179,2025-07-29T15:06:00Z,NA-West,DIST-CAL-ENTERPRISE,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.14
ZD-TK-1180,2025-07-29T14:27:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.32
